participantID,wcg_strategy,wcg_strategy_group
1545,I kept on typing random words that came in mind,
1546,word association ,
1547,I had a mental image of things in my neighborhood or in my home.,
1548,I used items around my environment,
1549,none used,
1550,I usually just wrote what popped in my head. sometimes i would think of a word that  rhymes with the previous one,
1551,"I just thought of whatever naturally popped into my head following along with the words, thinking of what I could hear or taste or see or feel in those moments.",
1552,"At first I was using words that started with the same letter. Then I just let my mind wander and wrote down the first words that came up. Sometimes I used words that seemed obviously related, or just related to me",
1553,I did not have a strategy I just typed the first word that came to my mind.,
1554,I did not use any strategy,
1555,"No strategies, just first word that came to mind. Some words would lead to others though - log, bog, sog, etc. - but not a strategy.",
1556,i just let one word lead me to the next,
1557,But typing in any word that comes in mind.,
1558,just anything that came to my mind,
1559,"NONE, I HAD NO STRATEGY, JUST WHAT CAME TO MIND",
1560,Just thought of strings of related words,
1561,I just went by association.,
1562,I did not use any strategies.,
1563,looking at what is around me in the room,
1564,did not use ,
1565,i wsa just looking for object around my house,
1566,I just typed whatever word came to mind.,
1567,i didn't really have any strategy. ,
1568,I just thought of it like a word association thing. ,
1569,The woman must be quick suspect next time,
1570,"sometimes I pictured a scene and described things I noticed in it, and sometimes random words would come into my head. If I was feeling sad or fearful I would try to think of happy things.",
1571,"No strategy, just write whatever comes to mind.",
1572,rhyming words.,
1573,"At first, I was thinking of words and items around my surroundings and eventually, my mind went outside and other places.",
1574,"Allocation of similar words - fruits, vegetables, etc. Recalling certain points in the story and connecting that to related words. Sometimes I also connected those words to something different and sometimes if it rhymed with something else. ",
1575,Grouping similar items together and listing as many as I could while following the rules.,
1576,"I think a lot of time a word was initiated by the one that preceded it, either by a theme or a similar sound.",
1577,"I don't think I had any strategies. I just wrote down the words that came to my mind, which the story kind of affected.",
1578,I didn't use any strategies.,
1579,Just what comes to my mind. ,
1580,I thought of one word or a topic/category and then tried to list as many words as possible from the topic. Once I ran out I would let my mind wander slightly more to find an adjacent topic and then again list as many relevant words as possible,
1581,I solely used any words that popped into my head. ,
1582,looking around the room to find things,
1583,I just let words pop into my head,
1584,"Sometimes I used categories of words at a stretch like animals, nature, etc",
1585,i followed instructions carefully,
1586,Juat what randomly popped in my head when I looked at a letter,
1587,Very visual so whatever popped in my mind at the time,
1588,"I just typed the words that came to mind, sometimes things I have seen around. ",
1589,I browsed around my surroundings for words.,
1590,None.,
1591,I just thought of words that were related to the previous word that I thought of. I pretty much typed whatever came to my mind at that moment. ,
1592,i just tried to think of any word,
1593,"With the word chain game I simply tried to turn my next thought into a single word, and then type that word. Sometimes my next thought was multiple words, and I tried to condense that into one word if possible. Otherwise I just went with whatever popped up in my head when I thought about the previous word I had entered.",
1594,I mostly just tried to not focus too much and just put in whatever word came to mind.,
1595,"i didn't use any, I'm just fast with words",
1596,I just tried to think as freely as possible to keep the words coming. I tried to use associations at some points but at others was just producing anything that came to mind.,
1597,I just typed random words that come to mind and pressed the space bar when I thought of food or the story.,
1598,no strategy,
1599,Tired to think of word I could string together.,
1600,I didn't have any strategies as I just picked words that came to my mind and tried to make sure they didn't relate so much to the story but sometimes they did. ,
1601,i started with a word and then just chained it with something similiar to that word and just keep on the same meaning or similiar text.,
1602,Looking around and naming words I saw. I also thought of upcoming events and named words relating to those events. ,
1603,Visualizing places in my mind to find words for things that are found near my previously typed words. Rhyming was another strategy I used.,
1604,"I started off thinking about objects in front of me and events in my life and then made associations with those words in my head, usually about its meaning or the context of words in daily life. ",
1605,I made different paintings of different places in my mind and input keywords from the scene.,
1606,I looked at stuff around the room and just said whatever came into my head.,
1607,looking around the room and typing objects or imagining a place in my mind,
1608,I just typed any word that came to mind but also any word that was related to the previous word that I typed.,
1609,I looked at things in the kitchen where I am sitting working on this and then word association after I picked a word.  ,
1610,"If my mind blanked, I would look around the room quickly to help me think of a new word to start another chain. ",
1611,"Looking at my keyboard to see what letters jumped out to me, using the letters to find a word. ",
1612,I just tried to type the words as they popped up in my head.Without trying I would think of words that were related .,
1613,word association grouping,
1614,none really,
1615,I didn't use any strategies,
1616,Things from in the room I'm in,
1617,looking at the room around me and thinking of words that kind of connected to me ,
1618,"I would choose words that rythme, or I would think of a scenario I was in like a nice walk and use words to describe that instead of thinking of the story. ",
1665,I looked around my room,
1666,"Using words with similar endings but different beginnings, such as root, loot, boot, etc.",
1667,I mostly looked around the room or imaged what was outside to input the words. ,
