participantID,wcg_strategy,wcg_strategy_group
1061,"Just tried to think of words as fast as I can. Second round, I started thinking about words from the story, but moved back to general reality words that were around me. Possibly avoiding the thoughts about the story.",no_strategy
1062,Looked around the room and outside to come up with words that can be connected.,surroundings
1063,I tried to find words that relate to one another.,no_strategy
1064,no strategy,no_strategy
1065,No particular strategy. I just wrote out random words that came to mind,no_strategy
1066,"In a moment of tranquility, I unfettered my thoughts, letting them wander amidst the tapestry of my surroundings. With an open heart, I observed the world around me, allowing the beauty of the present moment to guide the rhythm of my words.",surroundings
1067,I just connected words to things they tend to go with.,no_strategy
1068,meaning of words,other
1069,I tried making sentences and connecting words to one another.,other
1070,I just let my mind go blank and thought of a word and typed it.,no_strategy
1071,"Just wrote whatever came to mind, sometimes words in clusters that were relevant to each other",no_strategy
1072,Just trying to keep it going without repeating any words for three minutes,no_strategy
1073,I really just looked around me and started naming things I can see. ,surroundings
1074,I thought of a word that was associated with the previous word I wrote down.,no_strategy
1075,I thought of items in my house a lot or things around me and I would also think of items related to those and put those down.,surroundings
1076,Just typed whatever word sprung in my mind and quickly checked if I'd already typed it.,no_strategy
1077,"first set was somewhat random, second set I sometimes used words that sounded alike, or had the same fist letter, or some other association","rhyming,categories"
1078,I mostly just thought of random words. I sometimes came up with words with similar sounds.,rhyming
1079,"Just random words popping into my head, sometimes related, sometimes not.",no_strategy
1080,I just tried to associate words that came into my mind after the previous word.,no_strategy
1081,I did not use any strategy while playing the game.,no_strategy
1082,"I would think of one word, then the next word would usually relate",no_strategy
1083,I just looked around my room and thought of words.,surroundings
1084,"I mostly just let my mind flow, almost like an association type of thing (e.g., ""mushroom"" --> ""fungi"" --> ""mycorrhizae""). Of course, sometimes I would run out of that flow and just go with whatever entered my mind next and do it again.",no_strategy
1085,I just thought of a story in my head,other
1086,To spell out whatever words came to mind freely.,no_strategy
1087,looking around the room as well as thinking of objects in adjacent rooms,surroundings
1088,"i tried to follow a path bowl holds water, water can be hot or steam. or rhymes.",rhyming
1089,just thought of the first word that came to mind and then other words that related to it,no_strategy
1090,Kept my self smart,no_strategy
1091,I looked for things around me or categories of things like colors,"surroundings,categories"
1092,I looked around my room and out the window.  I also thought about how I was feeling and freely associated words.,surroundings
1093,I tried to relate the words to one another or bounce the ideas off of each word to get as many words as possible.,no_strategy
1094,I look around and tried to think as many words as possible. I thought about what words or thoughts I was thinking and kept using word associations. I thought about what I love and enjoy.,surroundings
1095,freethinking,no_strategy
1096,"Just used words that came to mind.  Used some words that were associated, and moved on to another topic when I ran out of words. ",no_strategy
1097,I tried to type any word I could think of. If I couldn't think of a word I tried to look around the room to think of a word. The second word chain game I used some words I read in the story that were fresh in my mind.,surroundings
1098,Literally just letting any word come to mind. I tried to make them very different in both meaning and length.,no_strategy
1099,Usually each word was prompted in my brain from the previous word. Sometimes I would draw a blank and I would just try to let my mind randomly think of a word.,no_strategy
1100,,no_strategy
1101,looking at things around me to give me ideas,surroundings
1102,Most of the words I used were words that ended in the same letters and/or rhymed ,rhyming
1103,none,no_strategy
1104,No strategy,no_strategy
1105,"Looking around the room for different items, textures, and colors.",surroundings
1106,I just thought of words and words similar to those words,no_strategy
1107,I type the word that came to my mind; sometimes the next word I thought about rhymed with the first word I typed.,rhyming
1108,looked at things around me then built from there,surroundings
1109,I didn't have any strategy. I just brought up words as they came to me.,no_strategy
1110,I wrote what came into my mind,no_strategy
1111,sound association; word association; grammatical association,other
1112,"I did exactly as instructed and simply entered whatever word came to mind. After reading the story, the words that came to mind were mostly dark and macabre, but those were the words I entered in, careful to not form sentences.",no_strategy
1113,I used rhyming slightly,rhyming
1114,"Association, I followed words with words that I associated with them, I also thought of words that reminded me of the story.",no_strategy
1115,Didn't really use any strategy,no_strategy
1116,I pictured a physical environment then came up with related words.,other
1117,I just tried to tell stories or describe my interests.,other
1118,"I didn't use any strategy, I just wrote the first thing that came to my head. Sometimes a word reminded me of a related word.",no_strategy
1119,"random, totally",no_strategy
1120,I look at the things around me and think about I'm going to do next,"surroundings,concerns"
1121,just tried to think of different words,no_strategy
1122,I did word associations. ,no_strategy
1123,"I just typed in the first words that came into my mind and tried not to think very much. I did know that I was using words related to my feelings about reading the story in the second round, but I didn't try to change anything. I still just typed the next thing that came into my head.",no_strategy
1124,I just went with what came up in my mind first,no_strategy
1125,I looked around my room and out the windows and typed things i was looking at. In the second round I used words that came to mind from the story as well.,surroundings
1126,just kept going,no_strategy
1127,"For the first round, I looked at items around me and any items that popped into my head. For the second round, I thought about items and themes from the story I had just read.",surroundings
1128,I looked at my environment and just built from what I was seeing.,surroundings
1129,I looked around me. I thought of something and  then things that were related to it.,surroundings
1130,using similarly categorized words,categories
1131,"I tried to think of related words and typed them all in a row. I looked around the room where I am and out the window to get some ideas of words to start with, and then typed related words that came to mind.",surroundings
1132,The strategy I was using was the meaning of words I know of and sometimes the sound of words.,rhyming
1133,I looked around my living room and into the kitchen and used any words I could think of from there.,surroundings
1134,I just wrote whatever words came to mind,no_strategy
1135,I didn't really use any strategies. I just put in words to connect the previous ones. ,no_strategy
1136,"I looked around my office, and with each thing I saw I riffed on similar things until things stopped coming to mind immediately.",surroundings
