participantID,word_text,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,timestamp,timestamp_absolute,key_onset,key_onset_timestamp
1023,sweet,10,1449,"[689, 80, 119, 195, 274, 92]","['S', 'W', 'E', 'E', 'T', '\r']","[83, 87, 69, 69, 84, 13]",20603,1719776270743,689,19842
1023,sour,11,2463,"[2060, 88, 81, 131, 103]","['S', 'O', 'U', 'R', '\r']","[83, 79, 85, 82, 13]",23067,1719776273207,2060,22663
1023,bad,12,1945,"[1226, 129, 91, 499]","['B', 'A', 'D', '\r']","[66, 65, 68, 13]",25013,1719776275153,1226,24293
1023,evil,13,2089,"[1497, 113, 112, 132, 235]","['E', 'V', 'I', 'L', '\r']","[69, 86, 73, 76, 13]",27103,1719776277243,1497,26510
1023,villain,14,3037,"[2035, 71, 217, 128, 155, 106, 129, 196]","['V', 'I', 'L', 'L', 'A', 'I', 'N', '\r']","[86, 73, 76, 76, 65, 73, 78, 13]",30141,1719776280281,2035,29138
1023,disney,15,1504,"[489, 120, 134, 107, 147, 155, 352]","['D', 'I', 'S', 'N', 'E', 'Y', '\r']","[68, 73, 83, 78, 69, 89, 13]",31646,1719776281786,489,30630
1023,princess,16,2069,"[634, 231, 80, 124, 81, 160, 238, 116, 405]","['P', 'R', 'I', 'N', 'C', 'E', 'S', 'S', '\r']","[80, 82, 73, 78, 67, 69, 83, 83, 13]",33715,1719776283855,634,32280
1023,love,17,2778,"[2052, 191, 52, 112, 371]","['L', 'O', 'V', 'E', '\r']","[76, 79, 86, 69, 13]",36494,1719776286634,2052,35767
1023,heart,18,2225,"[1580, 150, 36, 119, 216, 124]","['H', 'E', 'A', 'R', 'T', '\r']","[72, 69, 65, 82, 84, 13]",38720,1719776288860,1580,38074
1023,anatomy,19,2585,"[1573, 65, 127, 261, 45, 136, 199, 179]","['A', 'N', 'A', 'T', 'O', 'M', 'Y', '\r']","[65, 78, 65, 84, 79, 77, 89, 13]",41305,1719776291445,1573,40293
1023,body,20,1672,"[845, 104, 233, 136, 354]","['B', 'O', 'D', 'Y', '\r']","[66, 79, 68, 89, 13]",42977,1719776293117,845,42150
1023,bad,21,3939,"[3377, 393, 79, 90]","['B', 'A', 'D', '\r']","[66, 65, 68, 13]",46916,1719776297056,3377,46354
1023,good,22,1960,"[1394, 124, 139, 119, 184]","['G', 'O', 'O', 'D', '\r']","[71, 79, 79, 68, 13]",48876,1719776299016,1394,48310
1023,glinda,23,2301,"[1591, 130, 98, 104, 91, 105, 182]","['G', 'L', 'I', 'N', 'D', 'A', '\r']","[71, 76, 73, 78, 68, 65, 13]",51178,1719776301318,1591,50467
1023,witch,24,3311,"[2549, 163, 93, 146, 98, 262]","['W', 'I', 'T', 'C', 'H', '\r']","[87, 73, 84, 67, 72, 13]",54489,1719776304629,2549,53727
1023,halloween,25,2681,"[989, 144, 149, 493, 172, 49, 112, 199, 127, 247]","['H', 'A', 'L', 'L', 'O', 'W', 'E', 'E', 'N', '\r']","[72, 65, 76, 76, 79, 87, 69, 69, 78, 13]",57171,1719776307311,989,55478
1023,spooky,26,2061,"[566, 777, 199, 140, 59, 174, 146]","['S', 'P', 'O', 'O', 'K', 'Y', '\r']","[83, 80, 79, 79, 75, 89, 13]",59232,1719776309372,566,57737
1023,ghost,27,1495,"[596, 181, 65, 174, 318, 161]","['G', 'H', 'O', 'S', 'T', '\r']","[71, 72, 79, 83, 84, 13]",60727,1719776310867,596,59828
1023,spirit,28,1516,"[726, 100, 105, 116, 153, 91, 225]","['S', 'P', 'I', 'R', 'I', 'T', '\r']","[83, 80, 73, 82, 73, 84, 13]",62244,1719776312384,726,61453
1023,liquor,29,2454,"[1631, 135, 185, 168, 57, 107, 171]","['L', 'I', 'Q', 'U', 'O', 'R', '\r']","[76, 73, 81, 85, 79, 82, 13]",64699,1719776314839,1631,63875
1023,alcohol,30,2581,"[1474, 87, 121, 209, 156, 155, 203, 176]","['A', 'L', 'C', 'O', 'H', 'O', 'L', '\r']","[65, 76, 67, 79, 72, 79, 76, 13]",67281,1719776317421,1474,66173
1023,drunk,31,1163,"[210, 269, 100, 172, 136, 276]","['D', 'R', 'U', 'N', 'K', '\r']","[68, 82, 85, 78, 75, 13]",68445,1719776318585,210,67491
1023,fun,32,1283,"[651, 144, 119, 369]","['F', 'U', 'N', '\r']","[70, 85, 78, 13]",69728,1719776319868,651,69096
1023,party,33,2437,"[1704, 95, 108, 189, 107, 234]","['P', 'A', 'R', 'T', 'Y', '\r']","[80, 65, 82, 84, 89, 13]",72165,1719776322305,1704,71432
1023,people,34,1767,"[436, 202, 150, 123, 165, 491, 200]","['P', 'E', 'O', 'P', 'L', 'E', '\r']","[80, 69, 79, 80, 76, 69, 13]",73932,1719776324072,436,72601
1023,friends,35,1575,"[662, 121, 180, 32, 169, 72, 120, 219]","['F', 'R', 'I', 'E', 'N', 'D', 'S', '\r']","[70, 82, 73, 69, 78, 68, 83, 13]",75508,1719776325648,662,74594
1023,enemies,36,2648,"[1765, 108, 116, 145, 155, 136, 44, 179]","['E', 'N', 'E', 'M', 'I', 'E', 'S', '\r']","[69, 78, 69, 77, 73, 69, 83, 13]",78157,1719776328297,1765,77273
1023,mean,37,3098,"[2117, 207, 180, 180, 414]","['M', 'E', 'A', 'N', '\r']","[77, 69, 65, 78, 13]",81256,1719776331396,2117,80274
1023,bully,38,4254,"[2321, 478, 308, 173, 204, 113, 245, 139, 106, 167]","['V', 'B', '\x08', '\x08', 'B', 'U', 'L', 'L', 'Y', '\r']","[86, 66, 8, 8, 66, 85, 76, 76, 89, 13]",85511,1719776335651,2321,83577
1023,school,39,1424,"[381, 230, 174, 188, 120, 160, 171]","['S', 'C', 'H', 'O', 'O', 'L', '\r']","[83, 67, 72, 79, 79, 76, 13]",86936,1719776337076,381,85892
1023,teacher,40,1556,"[443, 206, 124, 158, 217, 132, 156, 120]","['T', 'E', 'A', 'C', 'H', 'E', 'R', '\r']","[84, 69, 65, 67, 72, 69, 82, 13]",88492,1719776338632,443,87379
1023,student,41,2203,"[1256, 147, 122, 162, 107, 121, 184, 104]","['S', 'T', 'U', 'D', 'E', 'N', 'T', '\r']","[83, 84, 85, 68, 69, 78, 84, 13]",90696,1719776340836,1256,89748
1023,notebook,42,2614,"[1458, 92, 88, 164, 124, 167, 172, 108, 241]","['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K', '\r']","[78, 79, 84, 69, 66, 79, 79, 75, 13]",93311,1719776343451,1458,92154
1023,journal,43,2314,"[1388, 88, 153, 135, 112, 176, 96, 166]","['J', 'O', 'U', 'R', 'N', 'A', 'L', '\r']","[74, 79, 85, 82, 78, 65, 76, 13]",95626,1719776345766,1388,94699
1023,diary,44,1933,"[976, 104, 156, 91, 318, 288]","['D', 'I', 'A', 'R', 'Y', '\r']","[68, 73, 65, 82, 89, 13]",97560,1719776347700,976,96602
1023,secret,45,2904,"[1920, 108, 325, 172, 68, 207, 104]","['S', 'E', 'C', 'R', 'E', 'T', '\r']","[83, 69, 67, 82, 69, 84, 13]",100465,1719776350605,1920,99480
1023,chamber,46,3537,"[1744, 155, 305, 313, 112, 205, 112, 122, 169, 96, 96, 108]","['C', 'A', 'H', '\x08', '\x08', 'H', 'A', 'M', 'B', 'E', 'R', '\r']","[67, 65, 72, 8, 8, 72, 65, 77, 66, 69, 82, 13]",104003,1719776354143,1744,102209
1023,wizard,47,1549,"[538, 120, 87, 205, 150, 257, 192]","['W', 'I', 'Z', 'A', 'R', 'D', '\r']","[87, 73, 90, 65, 82, 68, 13]",105553,1719776355693,538,104541
1023,muggle,48,2455,"[1549, 274, 143, 94, 135, 127, 133]","['M', 'U', 'G', 'G', 'L', 'E', '\r']","[77, 85, 71, 71, 76, 69, 13]",108008,1719776358148,1549,107102
1023,dentist,49,2143,"[1278, 103, 129, 140, 151, 108, 79, 155]","['D', 'E', 'N', 'T', 'I', 'S', 'T', '\r']","[68, 69, 78, 84, 73, 83, 84, 13]",110151,1719776360291,1278,109286
1023,doctor,50,2462,"[1483, 128, 124, 277, 204, 111, 135]","['D', 'O', 'C', 'T', 'O', 'R', '\r']","[68, 79, 67, 84, 79, 82, 13]",112613,1719776362753,1483,111634
1023,expensive,51,4001,"[1525, 135, 134, 40, 347, 68, 470, 139, 252, 153, 385, 162, 95, 96]","['E', 'X', 'P', 'E', 'S', 'N', '\x08', '\x08', 'N', 'S', 'I', 'V', 'E', '\r']","[69, 88, 80, 69, 83, 78, 8, 8, 78, 83, 73, 86, 69, 13]",116615,1719776366755,1525,114138
1023,money,52,2743,"[1914, 149, 88, 118, 188, 286]","['M', 'O', 'N', 'E', 'Y', '\r']","[77, 79, 78, 69, 89, 13]",119359,1719776369499,1914,118529
1023,rich,53,1511,"[786, 127, 149, 132, 317]","['R', 'I', 'C', 'H', '\r']","[82, 73, 67, 72, 13]",120871,1719776371011,786,120145
1023,poor,54,2301,"[1679, 191, 132, 116, 183]","['P', 'O', 'O', 'R', '\r']","[80, 79, 79, 82, 13]",123173,1719776373313,1679,122550
1023,poverty,55,3567,"[2405, 111, 145, 107, 116, 273, 105, 305]","['P', 'O', 'V', 'E', 'R', 'T', 'Y', '\r']","[80, 79, 86, 69, 82, 84, 89, 13]",126741,1719776376881,2405,125578
1023,homeless,56,2539,"[1344, 104, 163, 117, 108, 112, 142, 228, 221]","['H', 'O', 'M', 'E', 'L', 'E', 'S', 'S', '\r']","[72, 79, 77, 69, 76, 69, 83, 83, 13]",129281,1719776379421,1344,128085
1023,sandwich,57,2654,"[1129, 219, 84, 108, 181, 141, 373, 136, 283]","['S', 'A', 'N', 'D', 'W', 'I', 'C', 'H', '\r']","[83, 65, 78, 68, 87, 73, 67, 72, 13]",131936,1719776382076,1129,130410
1023,hungry,58,2428,"[1266, 88, 154, 189, 64, 270, 397]","['H', 'U', 'N', 'G', 'R', 'Y', '\r']","[72, 85, 78, 71, 82, 89, 13]",134365,1719776384505,1266,133202
1023,food,59,1690,"[472, 293, 137, 111, 677]","['F', 'O', 'O', 'D', '\r']","[70, 79, 79, 68, 13]",136056,1719776386196,472,134837
1023,burger,60,3250,"[2246, 124, 141, 199, 219, 152, 169]","['B', 'U', 'R', 'G', 'E', 'R', '\r']","[66, 85, 82, 71, 69, 82, 13]",139307,1719776389447,2246,138302
1023,yummy,61,1687,"[877, 126, 246, 152, 172, 114]","['Y', 'U', 'M', 'M', 'Y', '\r']","[89, 85, 77, 77, 89, 13]",140994,1719776391134,877,140184
1023,eat,62,2279,"[1245, 124, 435, 475]","['E', 'A', 'T', '\r']","[69, 65, 84, 13]",143274,1719776393414,1245,142239
1023,meal,63,1660,"[1142, 171, 68, 88, 191]","['M', 'E', 'A', 'L', '\r']","[77, 69, 65, 76, 13]",144934,1719776395074,1142,144416
1023,spaghetti,64,4044,"[2319, 98, 338, 109, 228, 222, 204, 135, 164, 227]","['S', 'P', 'A', 'G', 'H', 'E', 'T', 'T', 'I', '\r']","[83, 80, 65, 71, 72, 69, 84, 84, 73, 13]",148979,1719776399119,2319,147253
1023,sauce,65,2363,"[1642, 183, 88, 178, 88, 184]","['S', 'A', 'U', 'C', 'E', '\r']","[83, 65, 85, 67, 69, 13]",151343,1719776401483,1642,150621
1023,tomato,66,2509,"[1679, 132, 147, 176, 63, 89, 223]","['T', 'O', 'M', 'A', 'T', 'O', '\r']","[84, 79, 77, 65, 84, 79, 13]",153853,1719776403993,1679,153022
1023,vine,67,2185,"[1600, 132, 114, 86, 253]","['V', 'I', 'N', 'E', '\r']","[86, 73, 78, 69, 13]",156038,1719776406178,1600,155453
1023,grape,68,2275,"[1469, 250, 141, 96, 191, 128]","['G', 'R', 'A', 'P', 'E', '\r']","[71, 82, 65, 80, 69, 13]",158313,1719776408453,1469,157507
1023,wine,69,1497,"[749, 154, 139, 238, 217]","['W', 'I', 'N', 'E', '\r']","[87, 73, 78, 69, 13]",159811,1719776409951,749,159062
1023,drink,70,3402,"[2686, 144, 116, 84, 178, 194]","['D', 'R', 'I', 'N', 'K', '\r']","[68, 82, 73, 78, 75, 13]",163213,1719776413353,2686,162497
1023,glass,71,2172,"[1413, 149, 150, 196, 156, 108]","['G', 'L', 'A', 'S', 'S', '\r']","[71, 76, 65, 83, 83, 13]",165386,1719776415526,1413,164626
1023,glasses,72,3560,"[2105, 259, 205, 159, 135, 466, 55, 176]","['G', 'L', 'A', 'S', 'S', 'E', 'S', '\r']","[71, 76, 65, 83, 83, 69, 83, 13]",168946,1719776419086,2105,167491
1023,spectacles,73,4907,"[1577, 263, 341, 416, 185, 699, 318, 305, 295, 100, 408]","['S', 'P', 'E', 'C', 'T', 'A', 'C', 'L', 'E', 'S', '\r']","[83, 80, 69, 67, 84, 65, 67, 76, 69, 83, 13]",173854,1719776423994,1577,170523
1023,vision,74,6876,"[5164, 260, 592, 200, 250, 160, 250]","['V', 'I', 'S', 'I', 'O', 'N', '\r']","[86, 73, 83, 73, 79, 78, 13]",180730,1719776430870,5164,179018
1024,toothpaste,0,5118,"[3069, 118, 125, 134, 95, 227, 101, 358, 158, 88, 645]","['T', 'O', 'O', 'T', 'H', 'P', 'A', 'S', 'T', 'E', '\r']","[84, 79, 79, 84, 72, 80, 65, 83, 84, 69, 13]",5119,1719774996496,3069,3069
1024,toothbrush,1,6208,"[4730, 100, 138, 123, 126, 215, 160, 88, 113, 93, 322]","['T', 'O', 'O', 'T', 'H', 'B', 'R', 'U', 'S', 'H', '\r']","[84, 79, 79, 84, 72, 66, 82, 85, 83, 72, 13]",11329,1719775002706,4730,9849
1024,mouth,2,3671,"[2698, 122, 325, 175, 72, 279]","['M', 'O', 'U', 'T', 'H', '\r']","[77, 79, 85, 84, 72, 13]",15001,1719775006378,2698,14027
1024,scope,3,1880,"[1147, 145, 130, 124, 110, 224]","['S', 'C', 'O', 'P', 'E', '\r']","[83, 67, 79, 80, 69, 13]",16882,1719775008259,1147,16148
1024,crest,4,1791,"[1024, 196, 106, 207, 142, 116]","['C', 'R', 'E', 'S', 'T', '\r']","[67, 82, 69, 83, 84, 13]",18673,1719775010050,1024,17906
1024,colgate,5,1914,"[562, 132, 324, 110, 403, 126, 123, 134]","['C', 'O', 'L', 'G', 'A', 'T', 'E', '\r']","[67, 79, 76, 71, 65, 84, 69, 13]",20587,1719775011964,562,19235
1024,floss,6,3757,"[2988, 128, 180, 174, 142, 145]","['F', 'L', 'O', 'S', 'S', '\r']","[70, 76, 79, 83, 83, 13]",24345,1719775015722,2988,23575
1024,bathroom,7,2144,"[837, 146, 127, 93, 128, 107, 156, 195, 355]","['B', 'A', 'T', 'H', 'R', 'O', 'O', 'M', '\r']","[66, 65, 84, 72, 82, 79, 79, 77, 13]",26490,1719775017867,837,25182
1024,sink,8,3829,"[3046, 154, 86, 273, 270]","['S', 'I', 'N', 'K', '\r']","[83, 73, 78, 75, 13]",30320,1719775021697,3046,29536
1024,tub,9,1031,"[512, 141, 152, 226]","['T', 'U', 'B', '\r']","[84, 85, 66, 13]",31353,1719775022730,512,30832
1024,water,10,1645,"[965, 134, 170, 124, 67, 184]","['W', 'A', 'T', 'E', 'R', '\r']","[87, 65, 84, 69, 82, 13]",32998,1719775024375,965,32318
1024,rinse,11,2117,"[1266, 111, 354, 90, 166, 130]","['R', 'I', 'N', 'S', 'E', '\r']","[82, 73, 78, 83, 69, 13]",35115,1719775026492,1266,34264
1024,washcloth,12,2164,"[900, 158, 144, 118, 241, 88, 152, 101, 96, 166]","['W', 'A', 'S', 'H', 'C', 'L', 'O', 'T', 'H', '\r']","[87, 65, 83, 72, 67, 76, 79, 84, 72, 13]",37280,1719775028657,900,36015
1024,towel,13,1914,"[1169, 110, 100, 105, 132, 297]","['T', 'O', 'W', 'E', 'L', '\r']","[84, 79, 87, 69, 76, 13]",39194,1719775030571,1169,38449
1024,vase,14,5804,"[882, 697, 3299, 145, 86, 220, 475]","['A', '\x08', 'V', 'A', 'S', 'E', '\r']","[65, 8, 86, 65, 83, 69, 13]",44999,1719775036376,882,40076
1024,toilet,15,1605,"[445, 177, 65, 376, 285, 134, 123]","['T', 'O', 'I', 'L', 'E', 'T', '\r']","[84, 79, 73, 76, 69, 84, 13]",46605,1719775037982,445,45444
1024,bidet,16,1591,"[903, 108, 88, 163, 194, 135]","['B', 'I', 'D', 'E', 'T', '\r']","[66, 73, 68, 69, 84, 13]",48197,1719775039574,903,47508
1024,paper,17,3388,"[2444, 130, 85, 179, 108, 442]","['P', 'A', 'P', 'E', 'R', '\r']","[80, 65, 80, 69, 82, 13]",51586,1719775042963,2444,50641
1024,light,18,2235,"[1500, 154, 133, 141, 63, 244]","['L', 'I', 'G', 'H', 'T', '\r']","[76, 73, 71, 72, 84, 13]",53822,1719775045199,1500,53086
1024,sconce,19,2390,"[1553, 170, 161, 150, 106, 90, 160]","['S', 'C', 'O', 'N', 'C', 'E', '\r']","[83, 67, 79, 78, 67, 69, 13]",56213,1719775047590,1553,55375
1024,electricity,20,7469,"[5197, 103, 92, 146, 193, 516, 145, 128, 221, 138, 168, 422]","['E', 'L', 'E', 'C', 'T', 'R', 'I', 'C', 'I', 'T', 'Y', '\r']","[69, 76, 69, 67, 84, 82, 73, 67, 73, 84, 89, 13]",63683,1719775055060,5197,61410
1024,power,21,5701,"[1800, 123, 177, 115, 79, 1747, 175, 169, 164, 181, 482, 91, 49, 38, 181, 130]","['W', 'A', 'T', 'E', 'R', '\x08', '\x08', '\x08', '\x08', '\x08', 'P', 'O', 'W', 'E', 'R', '\r']","[87, 65, 84, 69, 82, 8, 8, 8, 8, 8, 80, 79, 87, 69, 82, 13]",69385,1719775060762,1800,65483
1024,transmitter,22,5492,"[3103, 157, 98, 130, 154, 562, 167, 66, 156, 184, 60, 655]","['T', 'R', 'A', 'N', 'S', 'M', 'I', 'T', 'T', 'E', 'R', '\r']","[84, 82, 65, 78, 83, 77, 73, 84, 84, 69, 82, 13]",74877,1719775066254,3103,72488
1024,radio,23,1943,"[1280, 122, 112, 110, 121, 198]","['R', 'A', 'D', 'I', 'O', '\r']","[82, 65, 68, 73, 79, 13]",76820,1719775068197,1280,76157
1024,tv,24,1255,"[649, 465, 141]","['T', 'V', '\r']","[84, 86, 13]",78076,1719775069453,649,77469
1024,television,25,2966,"[1531, 105, 83, 121, 186, 225, 201, 88, 152, 175, 99]","['T', 'E', 'L', 'E', 'V', 'I', 'S', 'I', 'O', 'N', '\r']","[84, 69, 76, 69, 86, 73, 83, 73, 79, 78, 13]",81043,1719775072420,1531,79607
1024,xbox,26,7167,"[6137, 217, 93, 112, 608]","['X', 'B', 'O', 'X', '\r']","[88, 66, 79, 88, 13]",88210,1719775079587,6137,87180
1024,gameboy,27,2630,"[1037, 124, 116, 100, 226, 118, 593, 316]","['G', 'A', 'M', 'E', 'B', 'O', 'Y', '\r']","[71, 65, 77, 69, 66, 79, 89, 13]",90840,1719775082217,1037,89247
1024,controller,28,2343,"[1229, 82, 137, 62, 122, 99, 194, 132, 81, 61, 144]","['C', 'O', 'N', 'T', 'R', 'O', 'L', 'L', 'E', 'R', '\r']","[67, 79, 78, 84, 82, 79, 76, 76, 69, 82, 13]",93185,1719775084562,1229,92069
1024,videogame,29,4741,"[1415, 149, 233, 180, 389, 170, 262, 165, 163, 312, 118, 175, 97, 450, 161, 100, 87, 115]","['V', 'E', 'D', 'E', '\x08', 'O', '\x08', '\x08', '\x08', 'I', 'D', 'E', 'O', 'G', 'A', 'M', 'E', '\r']","[86, 69, 68, 69, 8, 79, 8, 8, 8, 73, 68, 69, 79, 71, 65, 77, 69, 13]",97927,1719775089304,1415,94600
1024,glasses,30,4127,"[3050, 111, 81, 204, 147, 171, 180, 183]","['G', 'L', 'A', 'S', 'S', 'E', 'S', '\r']","[71, 76, 65, 83, 83, 69, 83, 13]",102055,1719775093432,3050,100977
1024,remote,31,1737,"[1154, 98, 75, 140, 65, 98, 107]","['R', 'E', 'M', 'O', 'T', 'E', '\r']","[82, 69, 77, 79, 84, 69, 13]",103793,1719775095170,1154,103209
1024,bottle,32,2542,"[1833, 76, 117, 139, 142, 107, 128]","['B', 'O', 'T', 'T', 'L', 'E', '\r']","[66, 79, 84, 84, 76, 69, 13]",106336,1719775097713,1833,105626
1024,phone,33,2954,"[1950, 120, 130, 165, 109, 480]","['P', 'H', 'O', 'N', 'E', '\r']","[80, 72, 79, 78, 69, 13]",109291,1719775100668,1950,108286
1024,cell,34,1679,"[1121, 136, 119, 152, 151]","['C', 'E', 'L', 'L', '\r']","[67, 69, 76, 76, 13]",110971,1719775102348,1121,110412
1024,prison,35,1825,"[1093, 125, 119, 105, 83, 137, 163]","['P', 'R', 'I', 'S', 'O', 'N', '\r']","[80, 82, 73, 83, 79, 78, 13]",112796,1719775104173,1093,112064
1024,prisoner,36,1908,"[970, 147, 93, 121, 100, 129, 141, 58, 149]","['P', 'R', 'I', 'S', 'O', 'N', 'E', 'R', '\r']","[80, 82, 73, 83, 79, 78, 69, 82, 13]",114706,1719775106083,970,113766
1024,inmant,37,4009,"[3134, 77, 273, 161, 74, 162, 128]","['I', 'N', 'M', 'A', 'N', 'T', '\r']","[73, 78, 77, 65, 78, 84, 13]",118716,1719775110093,3134,117840
1024,inmate,38,3136,"[1835, 81, 517, 93, 141, 112, 357]","['I', 'N', 'M', 'A', 'T', 'E', '\r']","[73, 78, 77, 65, 84, 69, 13]",121852,1719775113229,1835,120551
1024,officer,39,9271,"[6938, 797, 187, 105, 175, 286, 127, 128, 85, 443]","['P', '\x08', 'O', 'F', 'F', 'I', 'C', 'E', 'R', '\r']","[80, 8, 79, 70, 70, 73, 67, 69, 82, 13]",131123,1719775122500,6938,128790
1024,cop,40,735,"[281, 119, 120, 215]","['C', 'O', 'P', '\r']","[67, 79, 80, 13]",131858,1719775123235,281,131404
1024,station,41,4074,"[3153, 163, 136, 92, 119, 126, 161, 124]","['S', 'T', 'A', 'T', 'I', 'O', 'N', '\r']","[83, 84, 65, 84, 73, 79, 78, 13]",135933,1719775127310,3153,135011
1024,car,42,1174,"[812, 106, 107, 149]","['C', 'A', 'R', '\r']","[67, 65, 82, 13]",137108,1719775128485,812,136745
1024,hyundai,43,3183,"[1848, 393, 215, 193, 91, 136, 51, 256]","['H', 'Y', 'U', 'N', 'D', 'A', 'I', '\r']","[72, 89, 85, 78, 68, 65, 73, 13]",140292,1719775131669,1848,138956
1024,honda,44,1262,"[760, 145, 118, 100, 101, 38]","['H', 'O', 'N', 'D', 'A', '\r']","[72, 79, 78, 68, 65, 13]",141555,1719775132932,760,141052
1024,civic,45,1705,"[863, 85, 123, 89, 451, 94]","['C', 'I', 'V', 'I', 'C', '\r']","[67, 73, 86, 73, 67, 13]",143260,1719775134637,863,142418
1024,kia,46,2556,"[2146, 169, 109, 132]","['K', 'I', 'A', '\r']","[75, 73, 65, 13]",145816,1719775137193,2146,145406
1024,telluride,47,4135,"[1621, 98, 149, 138, 275, 633, 97, 276, 167, 681]","['T', 'E', 'L', 'L', 'U', 'R', 'I', 'D', 'E', '\r']","[84, 69, 76, 76, 85, 82, 73, 68, 69, 13]",149952,1719775141329,1621,147437
1024,wheel,48,10764,"[9798, 90, 178, 144, 109, 445]","['W', 'H', 'E', 'E', 'L', '\r']","[87, 72, 69, 69, 76, 13]",160716,1719775152093,9798,159750
1024,tire,49,985,"[521, 102, 104, 77, 181]","['T', 'I', 'R', 'E', '\r']","[84, 73, 82, 69, 13]",161702,1719775153079,521,161237
1024,automotive,50,5295,"[2461, 145, 145, 104, 1350, 138, 234, 82, 162, 123, 351]","['A', 'U', 'T', 'O', 'M', 'O', 'T', 'I', 'V', 'E', '\r']","[65, 85, 84, 79, 77, 79, 84, 73, 86, 69, 13]",166997,1719775158374,2461,164163
1024,repair,51,2295,"[1516, 147, 112, 148, 127, 80, 165]","['R', 'E', 'P', 'A', 'I', 'R', '\r']","[82, 69, 80, 65, 73, 82, 13]",169293,1719775160670,1516,168513
1024,walmart,52,1586,"[626, 164, 20, 237, 109, 89, 188, 153]","['W', 'A', 'L', 'M', 'A', 'R', 'T', '\r']","[87, 65, 76, 77, 65, 82, 84, 13]",170879,1719775162256,626,169919
1024,food,53,2947,"[2466, 116, 135, 126, 104]","['F', 'O', 'O', 'D', '\r']","[70, 79, 79, 68, 13]",173826,1719775165203,2466,173345
1024,stuff,54,1746,"[1100, 163, 88, 124, 158, 113]","['S', 'T', 'U', 'F', 'F', '\r']","[83, 84, 85, 70, 70, 13]",175573,1719775166950,1100,174926
1024,snacks,55,7301,"[6522, 126, 109, 193, 84, 112, 155]","['S', 'N', 'A', 'C', 'K', 'S', '\r']","[83, 78, 65, 67, 75, 83, 13]",182874,1719775174251,6522,182095
1025,cat,0,3875,"[2724, 142, 159, 175, 675]","['\x14', 'C', 'A', 'T', '\r']","[20, 67, 65, 84, 13]",3882,1719775816701,2724,2724
1025,mouse,1,2708,"[811, 880, 225, 166, 238, 387]","['M', 'O', 'U', 'S', 'E', '\r']","[77, 79, 85, 83, 69, 13]",6592,1719775819411,811,4693
1025,rat,2,1563,"[343, 301, 294, 625]","['R', 'A', 'T', '\r']","[82, 65, 84, 13]",8155,1719775820974,343,6935
1025,chair,3,2726,"[1446, 175, 158, 268, 374, 305]","['C', 'H', 'A', 'I', 'R', '\r']","[67, 72, 65, 73, 82, 13]",10881,1719775823700,1446,9601
1025,table,4,1908,"[419, 387, 165, 412, 159, 366]","['T', 'A', 'B', 'L', 'E', '\r']","[84, 65, 66, 76, 69, 13]",12790,1719775825609,419,11300
1025,moustache,5,4546,"[1228, 346, 999, 185, 282, 79, 273, 154, 137, 863]","['M', 'O', 'U', 'S', 'T', 'A', 'C', 'H', 'E', '\r']","[77, 79, 85, 83, 84, 65, 67, 72, 69, 13]",17337,1719775830156,1228,14018
1025,fight,6,3717,"[2306, 328, 181, 175, 87, 640]","['F', 'I', 'G', 'H', 'T', '\r']","[70, 73, 71, 72, 84, 13]",21055,1719775833874,2306,19643
1025,war,7,1768,"[446, 228, 285, 809]","['W', 'A', 'R', '\r']","[87, 65, 82, 13]",22823,1719775835642,446,21501
1025,chemical,8,2393,"[382, 219, 179, 251, 254, 199, 264, 216, 429]","['C', 'H', 'E', 'M', 'I', 'C', 'A', 'L', '\r']","[67, 72, 69, 77, 73, 67, 65, 76, 13]",25216,1719775838035,382,23205
1025,football,9,5039,"[264, 488, 155, 142, 390, 445, 108, 659, 446, 464, 346, 371, 251, 139, 370]","['F', 'O', 'O', 'T', 'B', '\x14', 'L', '\x08', 'A', '\x14', '\x08', 'A', 'L', 'L', '\r']","[70, 79, 79, 84, 66, 20, 76, 8, 65, 20, 8, 65, 76, 76, 13]",30256,1719775843075,264,25480
1025,sports,10,2790,"[330, 725, 212, 134, 208, 559, 622]","['S', 'P', 'O', 'R', 'T', 'S', '\r']","[83, 80, 79, 82, 84, 83, 13]",33047,1719775845866,330,30586
1025,person,11,2457,"[848, 100, 204, 270, 303, 236, 496]","['P', 'E', 'R', 'S', 'O', 'N', '\r']","[80, 69, 82, 83, 79, 78, 13]",35505,1719775848324,848,33895
1025,human,12,1831,"[401, 348, 279, 170, 134, 499]","['H', 'U', 'M', 'A', 'N', '\r']","[72, 85, 77, 65, 78, 13]",37336,1719775850155,401,35906
1025,gym,13,1467,"[405, 260, 316, 486]","['G', 'Y', 'M', '\r']","[71, 89, 77, 13]",38803,1719775851622,405,37741
1025,work,14,1782,"[484, 247, 371, 221, 459]","['W', 'O', 'R', 'K', '\r']","[87, 79, 82, 75, 13]",40586,1719775853405,484,39287
1025,walking,15,1939,"[264, 230, 251, 177, 218, 239, 139, 421]","['W', 'A', 'L', 'K', 'I', 'N', 'G', '\r']","[87, 65, 76, 75, 73, 78, 71, 13]",42525,1719775855344,264,40850
