participantID,word_text,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,timestamp,timestamp_absolute,key_onset,key_onset_timestamp
1020,mouse,25,2763,"[1914, 153, 160, 143, 150, 243]","['M', 'O', 'U', 'S', 'E', '\r']","[77, 79, 85, 83, 69, 13]",96242,1719775584949,1914,95393
1020,shoelace,26,3755,"[1324, 124, 185, 818, 124, 166, 290, 175, 105, 118, 326]","['S', 'H', 'E', '\x08', 'O', 'E', 'L', 'A', 'C', 'E', '\r']","[83, 72, 69, 8, 79, 69, 76, 65, 67, 69, 13]",99998,1719775588705,1324,97566
1020,hippo,27,4222,"[2952, 128, 244, 200, 352, 346]","['H', 'I', 'P', 'P', 'O', '\r']","[72, 73, 80, 80, 79, 13]",104221,1719775592928,2952,102950
1020,boots,28,3797,"[2601, 192, 156, 158, 179, 510]","['B', 'O', 'O', 'T', 'S', '\r']","[66, 79, 79, 84, 83, 13]",108019,1719775596726,2601,106822
1020,paper,29,3622,"[703, 150, 308, 544, 199, 679, 149, 116, 318, 456]","['P', 'A', 'P', 'O', 'R', '\x08', '\x08', 'E', 'R', '\r']","[80, 65, 80, 79, 82, 8, 8, 69, 82, 13]",111642,1719775600349,703,108722
1020,square,30,4206,"[1582, 848, 445, 439, 152, 118, 622]","['S', 'Q', 'U', 'A', 'R', 'E', '\r']","[83, 81, 85, 65, 82, 69, 13]",115850,1719775604557,1582,113224
1020,backpack,31,3928,"[1628, 582, 80, 124, 357, 236, 140, 112, 669]","['B', 'A', 'C', 'K', 'P', 'A', 'C', 'K', '\r']","[66, 65, 67, 75, 80, 65, 67, 75, 13]",119780,1719775608487,1628,117478
1020,tape,32,2043,"[896, 324, 166, 331, 326]","['T', 'A', 'P', 'E', '\r']","[84, 65, 80, 69, 13]",121824,1719775610531,896,120676
1020,battery,33,4033,"[777, 159, 103, 277, 281, 174, 386, 172, 136, 354, 535, 273, 121, 285]","['B', 'A', 'T', 'E', 'R', 'Y', '\x08', '\x08', '\x08', 'T', 'E', 'R', 'Y', '\r']","[66, 65, 84, 69, 82, 89, 8, 8, 8, 84, 69, 82, 89, 13]",125858,1719775614565,777,122601
1020,cow,34,5063,"[4400, 132, 174, 357]","['C', 'O', 'W', '\r']","[67, 79, 87, 13]",130922,1719775619629,4400,130258
1020,hole,35,4017,"[3365, 127, 98, 174, 253]","['H', 'O', 'L', 'E', '\r']","[72, 79, 76, 69, 13]",134939,1719775623646,3365,134287
1020,poster,36,6506,"[5150, 159, 183, 158, 152, 214, 490]","['P', 'O', 'S', 'T', 'E', 'R', '\r']","[80, 79, 83, 84, 69, 82, 13]",141446,1719775630153,5150,140089
1020,imposter,37,2785,"[1160, 142, 259, 212, 176, 132, 165, 161, 378]","['I', 'M', 'P', 'O', 'S', 'T', 'E', 'R', '\r']","[73, 77, 80, 79, 83, 84, 69, 82, 13]",144232,1719775632939,1160,142606
1020,nest,38,2757,"[1980, 121, 200, 161, 295]","['N', 'E', 'S', 'T', '\r']","[78, 69, 83, 84, 13]",146989,1719775635696,1980,146212
1020,time,39,3678,"[3112, 142, 114, 113, 197]","['T', 'I', 'M', 'E', '\r']","[84, 73, 77, 69, 13]",150668,1719775639375,3112,150101
1020,food,40,3344,"[2692, 124, 171, 161, 196]","['F', 'O', 'O', 'D', '\r']","[70, 79, 79, 68, 13]",154013,1719775642720,2692,153360
1020,thirst,41,5078,"[3825, 98, 200, 101, 321, 212, 321]","['T', 'H', 'I', 'R', 'S', 'T', '\r']","[84, 72, 73, 82, 83, 84, 13]",159092,1719775647799,3825,157838
1020,waste,42,6588,"[4892, 168, 71, 144, 593, 350, 132, 238]","['W', 'A', 'S', 'E', '\x08', 'T', 'E', '\r']","[87, 65, 83, 69, 8, 84, 69, 13]",165681,1719775654388,4892,163984
1020,kool-aid,43,4670,"[2656, 219, 180, 139, 327, 435, 185, 134, 395]","['K', 'O', 'O', 'L', '½', 'A', 'I', 'D', '\r']","[75, 79, 79, 76, 189, 65, 73, 68, 13]",170352,1719775659059,2656,168337
1020,building,44,5341,"[3729, 147, 223, 156, 149, 307, 95, 131, 404]","['B', 'U', 'I', 'L', 'D', 'I', 'N', 'G', '\r']","[66, 85, 73, 76, 68, 73, 78, 71, 13]",175694,1719775664401,3729,174081
1020,cart,45,8058,"[6179, 160, 255, 144, 373, 168, 239, 244, 296]","['C', 'A', 'N', 'T', '\x08', '\x08', 'R', 'T', '\r']","[67, 65, 78, 84, 8, 8, 82, 84, 13]",183752,1719775672459,6179,181873
1021,garage,0,3058,"[978, 239, 165, 105, 179, 439, 953]","['G', 'A', 'R', 'A', 'G', 'E', '\r']","[71, 65, 82, 65, 71, 69, 13]",3058,1719776474278,978,978
1021,garbage,1,2054,"[698, 123, 120, 200, 189, 214, 240, 270]","['G', 'A', 'R', 'B', 'A', 'G', 'E', '\r']","[71, 65, 82, 66, 65, 71, 69, 13]",5112,1719776476332,698,3756
1021,recycle,2,3056,"[842, 84, 176, 183, 324, 708, 285, 454]","['R', 'E', 'C', 'Y', 'C', 'L', 'E', '\r']","[82, 69, 67, 89, 67, 76, 69, 13]",8168,1719776479388,842,5954
1021,tshirt,3,3154,"[1470, 663, 109, 135, 104, 314, 359]","['T', 'S', 'H', 'I', 'R', 'T', '\r']","[84, 83, 72, 73, 82, 84, 13]",11323,1719776482543,1470,9638
1021,pants,4,1416,"[329, 144, 140, 150, 219, 434]","['P', 'A', 'N', 'T', 'S', '\r']","[80, 65, 78, 84, 83, 13]",12739,1719776483959,329,11652
1021,underwear,5,2759,"[268, 205, 69, 190, 584, 239, 91, 481, 39, 111, 129, 353]","['U', 'N', 'D', 'E', 'R', 'W', 'A', '\x08', 'E', 'A', 'R', '\r']","[85, 78, 68, 69, 82, 87, 65, 8, 69, 65, 82, 13]",15499,1719776486719,268,13007
1021,socks,6,1712,"[203, 115, 144, 152, 184, 914]","['S', 'O', 'C', 'K', 'S', '\r']","[83, 79, 67, 75, 83, 13]",17212,1719776488432,203,15702
1021,tonails,7,1813,"[378, 104, 154, 328, 161, 149, 115, 424]","['T', 'O', 'N', 'A', 'I', 'L', 'S', '\r']","[84, 79, 78, 65, 73, 76, 83, 13]",19025,1719776490245,378,17590
1021,toenails,8,3887,"[348, 664, 477, 106, 139, 109, 210, 249, 390, 114, 369, 174, 100, 174, 264]","['P', 'E', '\x08', '\x08', 'T', 'O', 'E', 'N', 'A', 'L', '\x08', 'I', 'L', 'S', '\r']","[80, 69, 8, 8, 84, 79, 69, 78, 65, 76, 8, 73, 76, 83, 13]",22913,1719776494133,348,19373
1021,pedicure,9,2527,"[249, 134, 195, 74, 119, 271, 163, 155, 253, 126, 89, 180, 79, 110, 329]","['P', 'E', 'D', 'I', 'C', 'A', 'R', 'E', '\x08', '\x08', '\x08', 'U', 'R', 'E', '\r']","[80, 69, 68, 73, 67, 65, 82, 69, 8, 8, 8, 85, 82, 69, 13]",25441,1719776496661,249,23162
1021,manicure,10,1967,"[424, 120, 104, 160, 418, 181, 115, 180, 265]","['M', 'A', 'N', 'I', 'C', 'U', 'R', 'E', '\r']","[77, 65, 78, 73, 67, 85, 82, 69, 13]",27408,1719776498628,424,25865
1021,massage,11,5188,"[477, 209, 120, 134, 185, 204, 784, 139, 104, 150, 115, 169, 245, 129, 182, 322, 96, 163, 120, 174, 224, 743]","['F', 'R', 'E', 'N', 'C', 'H', '\x08', '\x08', '\x08', '\x08', '\x08', '\x08', 'M', 'A', 'A', '\x08', 'S', 'S', 'A', 'G', 'E', '\r']","[70, 82, 69, 78, 67, 72, 8, 8, 8, 8, 8, 8, 77, 65, 65, 8, 83, 83, 65, 71, 69, 13]",32597,1719776503817,477,27885
1021,leftovers,12,6039,"[1647, 128, 194, 360, 178, 435, 229, 159, 239, 130, 214, 2126]","['L', 'E', 'F', 'T', 'I', '\x08', 'O', 'V', 'E', 'R', 'S', '\r']","[76, 69, 70, 84, 73, 8, 79, 86, 69, 82, 83, 13]",38636,1719776509856,1647,34244
1021,CDs,13,9078,"[7651, 120, 404, 334, 569]","['\x10', 'C', 'D', 'S', '\r']","[16, 67, 68, 83, 13]",47714,1719776518934,7651,46287
1021,radio,14,2243,"[333, 105, 250, 184, 243, 1128]","['R', 'A', 'D', 'I', 'O', '\r']","[82, 65, 68, 73, 79, 13]",49957,1719776521177,333,48047
1021,pillow,15,4202,"[2269, 174, 293, 105, 234, 225, 902]","['P', 'I', 'L', 'L', 'O', 'W', '\r']","[80, 73, 76, 76, 79, 87, 13]",54159,1719776525379,2269,52226
1021,detergent,16,6282,"[3703, 191, 144, 180, 129, 250, 149, 150, 179, 1207]","['D', 'E', 'T', 'E', 'R', 'G', 'E', 'N', 'T', '\r']","[68, 69, 84, 69, 82, 71, 69, 78, 84, 13]",60442,1719776531662,3703,57862
1021,dropins,17,4023,"[978, 185, 73, 111, 313, 314, 654, 1395]","['D', 'R', 'O', 'P', 'I', 'N', 'S', '\r']","[68, 82, 79, 80, 73, 78, 83, 13]",64466,1719776535686,978,61420
1021,fixture,18,6163,"[2427, 114, 330, 114, 284, 265, 79, 115, 129, 260, 219, 140, 174, 1512]","['L', 'I', '\x08', '\x08', 'I', '\x08', 'F', 'I', 'X', 'T', 'U', 'R', 'E', '\r']","[76, 73, 8, 8, 73, 8, 70, 73, 88, 84, 85, 82, 69, 13]",70629,1719776541849,2427,66893
1021,fan,19,1959,"[1215, 90, 225, 429]","['F', 'A', 'N', '\r']","[70, 65, 78, 13]",72588,1719776543808,1215,71844
1021,bedroom,20,2556,"[1016, 219, 169, 205, 164, 131, 299, 353]","['B', 'E', 'D', 'R', 'O', 'O', 'M', '\r']","[66, 69, 68, 82, 79, 79, 77, 13]",75145,1719776546365,1016,73604
1021,closet,21,1355,"[253, 110, 185, 119, 164, 244, 280]","['C', 'L', 'O', 'S', 'E', 'T', '\r']","[67, 76, 79, 83, 69, 84, 13]",76501,1719776547721,253,75398
1021,jacket,22,3582,"[286, 110, 160, 193, 175, 479, 130, 210, 248, 129, 61, 163, 164, 265, 808]","['J', 'A', 'K', 'C', 'E', '\x08', '\x08', 'C', '\x08', '\x08', 'C', 'K', 'E', 'T', '\r']","[74, 65, 75, 67, 69, 8, 8, 67, 8, 8, 67, 75, 69, 84, 13]",80084,1719776551304,286,76787
1021,shirt,23,3036,"[1440, 135, 189, 179, 389, 704]","['S', 'H', 'I', 'R', 'T', '\r']","[83, 72, 73, 82, 84, 13]",83120,1719776554340,1440,81524
1021,jeans,24,2599,"[310, 184, 145, 188, 270, 1502]","['J', 'E', 'A', 'N', 'S', '\r']","[74, 69, 65, 78, 83, 13]",85719,1719776556939,310,83430
1021,hoodie,25,4342,"[2701, 134, 161, 143, 230, 225, 748]","['H', 'O', 'O', 'D', 'I', 'E', '\r']","[72, 79, 79, 68, 73, 69, 13]",90061,1719776561281,2701,88420
1021,razor,26,4402,"[2757, 124, 183, 225, 180, 933]","['R', 'A', 'Z', 'O', 'R', '\r']","[82, 65, 90, 79, 82, 13]",94463,1719776565683,2757,92818
1021,hair,27,2597,"[1899, 119, 105, 171, 303]","['H', 'A', 'I', 'R', '\r']","[72, 65, 73, 82, 13]",97060,1719776568280,1899,96362
1021,eyebrow,28,5633,"[613, 239, 932, 324, 389, 1012, 210, 1914]","['E', 'Y', 'E', 'B', 'R', 'O', 'W', '\r']","[69, 89, 69, 66, 82, 79, 87, 13]",102693,1719776573913,613,97673
1021,wedding,29,2738,"[55, 733, 229, 236, 184, 419, 269, 304, 309]","['\x10', 'W', 'E', 'D', 'D', 'I', 'N', 'G', '\r']","[16, 87, 69, 68, 68, 73, 78, 71, 13]",105431,1719776576651,55,102748
1021,rings,30,2212,"[741, 155, 164, 220, 350, 582]","['R', 'I', 'N', 'G', 'S', '\r']","[82, 73, 78, 71, 83, 13]",107644,1719776578864,741,106172
1021,fitbit,31,2574,"[1161, 195, 121, 258, 169, 135, 535]","['F', 'I', 'T', 'B', 'I', 'T', '\r']","[70, 73, 84, 66, 73, 84, 13]",110218,1719776581438,1161,108805
1021,headphones,32,5309,"[2037, 121, 89, 140, 647, 95, 120, 120, 79, 230, 1631]","['H', 'E', 'A', 'D', 'P', 'H', 'O', 'N', 'E', 'S', '\r']","[72, 69, 65, 68, 80, 72, 79, 78, 69, 83, 13]",115527,1719776586747,2037,112255
1021,boards,33,2887,"[1280, 165, 84, 111, 199, 100, 948]","['B', 'O', 'A', 'R', 'D', 'S', '\r']","[66, 79, 65, 82, 68, 83, 13]",118414,1719776589634,1280,116807
1021,lock,34,3460,"[1032, 188, 593, 145, 239, 170, 140, 204, 749]","['D', 'E', '\x08', '\x08', 'L', 'O', 'C', 'K', '\r']","[68, 69, 8, 8, 76, 79, 67, 75, 13]",121874,1719776593094,1032,119446
1021,alarm,35,2243,"[588, 159, 343, 195, 314, 644]","['A', 'L', 'A', 'R', 'M', '\r']","[65, 76, 65, 82, 77, 13]",124117,1719776595337,588,122462
1021,security,36,3480,"[1644, 125, 224, 196, 113, 80, 149, 170, 779]","['S', 'E', 'C', 'U', 'R', 'I', 'T', 'Y', '\r']","[83, 69, 67, 85, 82, 73, 84, 89, 13]",127597,1719776598817,1644,125761
1021,dust,37,4731,"[2388, 154, 94, 260, 194, 1062, 579]","['D', 'U', 'S', 'T', 'I', '\x08', '\r']","[68, 85, 83, 84, 73, 8, 13]",132328,1719776603548,2388,129985
1021,bedspread,38,4815,"[2805, 211, 185, 313, 204, 75, 39, 100, 224, 659]","['B', 'E', 'D', 'S', 'P', 'R', 'E', 'A', 'D', '\r']","[66, 69, 68, 83, 80, 82, 69, 65, 68, 13]",137143,1719776608363,2805,135133
1021,sheets,39,2225,"[254, 159, 85, 135, 223, 559, 810]","['S', 'H', 'E', 'E', 'T', 'S', '\r']","[83, 72, 69, 69, 84, 83, 13]",139368,1719776610588,254,137397
1021,lamp,40,10258,"[3051, 143, 184, 129, 130, 530, 258, 150, 134, 145, 3305, 95, 121, 228, 1655]","['T', 'A', 'B', 'L', 'E', '\x08', '\x08', '\x08', '\x08', '\x08', 'L', 'A', 'M', 'P', '\r']","[84, 65, 66, 76, 69, 8, 8, 8, 8, 8, 76, 65, 77, 80, 13]",149626,1719776620846,3051,142419
1021,phone,41,3060,"[1890, 98, 125, 125, 165, 657]","['P', 'H', 'O', 'N', 'E', '\r']","[80, 72, 79, 78, 69, 13]",152687,1719776623907,1890,151516
1021,facebook,42,2542,"[917, 69, 155, 145, 208, 150, 136, 258, 504]","['F', 'A', 'C', 'E', 'B', 'O', 'O', 'K', '\r']","[70, 65, 67, 69, 66, 79, 79, 75, 13]",155230,1719776626450,917,153604
1021,favorite,43,5932,"[3303, 77, 178, 130, 151, 132, 125, 205, 1631]","['F', 'A', 'V', 'O', 'R', 'I', 'T', 'E', '\r']","[70, 65, 86, 79, 82, 73, 84, 69, 13]",161163,1719776632383,3303,158533
1021,frame,44,8521,"[6940, 174, 106, 148, 204, 949]","['F', 'R', 'A', 'M', 'E', '\r']","[70, 82, 65, 77, 69, 13]",169685,1719776640905,6940,168103
1021,shelf,45,3848,"[288, 140, 334, 178, 779, 418, 210, 1501]","['S', 'H', 'E', 'L', 'V', '\x08', 'F', '\r']","[83, 72, 69, 76, 86, 8, 70, 13]",173533,1719776644753,288,169973
1021,motorcycle,46,2816,"[637, 200, 150, 133, 111, 238, 209, 265, 159, 190, 524]","['M', 'O', 'T', 'O', 'R', 'C', 'Y', 'C', 'L', 'E', '\r']","[77, 79, 84, 79, 82, 67, 89, 67, 76, 69, 13]",176350,1719776647570,637,174170
1021,car,47,1903,"[322, 125, 264, 1192]","['C', 'A', 'R', '\r']","[67, 65, 82, 13]",178254,1719776649474,322,176672
1021,broken,48,4092,"[2478, 218, 134, 180, 188, 210, 684]","['B', 'R', 'O', 'K', 'E', 'N', '\r']","[66, 82, 79, 75, 69, 78, 13]",182347,1719776653567,2478,180732
1022,type,0,1545,"[796, 218, 320, 80, 131]","['T', 'Y', 'P', 'E', '\r']","[84, 89, 80, 69, 13]",1546,1719775683231,796,796
1022,word,1,1609,"[388, 100, 221, 229, 671]","['W', 'O', 'R', 'D', '\r']","[87, 79, 82, 68, 13]",3156,1719775684841,388,1934
1022,submit,2,2579,"[458, 80, 180, 770, 61, 129, 200, 310, 150, 100, 141]","['S', 'U', 'B', 'M', 'I', 'S', 'T', '\x08', '\x08', 'T', '\r']","[83, 85, 66, 77, 73, 83, 84, 8, 8, 84, 13]",5736,1719775687421,458,3614
1022,drink,3,1548,"[538, 300, 100, 140, 140, 330]","['D', 'R', 'I', 'N', 'K', '\r']","[68, 82, 73, 78, 75, 13]",7285,1719775688970,538,6274
1022,mist,4,880,"[259, 81, 169, 210, 161]","['M', 'I', 'S', 'T', '\r']","[77, 73, 83, 84, 13]",8166,1719775689851,259,7544
1022,shower,5,1290,"[329, 140, 210, 130, 130, 101, 250]","['S', 'H', 'O', 'W', 'E', 'R', '\r']","[83, 72, 79, 87, 69, 82, 13]",9456,1719775691141,329,8495
1022,head,6,1230,"[570, 109, 220, 190, 141]","['H', 'E', 'A', 'D', '\r']","[72, 69, 65, 68, 13]",10686,1719775692371,570,10026
1022,bath,7,2059,"[1330, 139, 220, 100, 270]","['B', 'A', 'T', 'H', '\r']","[66, 65, 84, 72, 13]",12745,1719775694430,1330,12016
1022,tub,8,1779,"[249, 91, 109, 420, 150, 120, 130, 100, 129, 280]","['R', 'U', 'B', '\x08', '\x08', '\x08', 'T', 'U', 'B', '\r']","[82, 85, 66, 8, 8, 8, 84, 85, 66, 13]",14525,1719775696210,249,12994
1022,rub,9,810,"[170, 109, 130, 401]","['R', 'U', 'B', '\r']","[82, 85, 66, 13]",15336,1719775697021,170,14695
1022,love,10,2219,"[1659, 200, 100, 110, 150]","['L', 'O', 'V', 'E', '\r']","[76, 79, 86, 69, 13]",17555,1719775699240,1659,16995
1022,dove,11,1090,"[640, 79, 141, 110, 120]","['D', 'O', 'V', 'E', '\r']","[68, 79, 86, 69, 13]",18646,1719775700331,640,18195
1022,drive,12,1919,"[1170, 229, 111, 149, 120, 140]","['D', 'R', 'I', 'V', 'E', '\r']","[68, 82, 73, 86, 69, 13]",20566,1719775702251,1170,19816
1022,sit,13,860,"[329, 139, 181, 210]","['S', 'I', 'T', '\r']","[83, 73, 84, 13]",21426,1719775703111,329,20895
1022,stand,14,1528,"[729, 169, 230, 120, 140, 139]","['S', 'T', 'A', 'N', 'D', '\r']","[83, 84, 65, 78, 68, 13]",22956,1719775704641,729,22155
1022,wrong,15,1820,"[1010, 209, 70, 201, 99, 231]","['W', 'R', 'O', 'N', 'G', '\r']","[87, 82, 79, 78, 71, 13]",24776,1719775706461,1010,23966
1022,right,16,919,"[208, 90, 121, 120, 99, 281]","['R', 'I', 'G', 'H', 'T', '\r']","[82, 73, 71, 72, 84, 13]",25696,1719775707381,208,24984
1022,dont,17,2400,"[520, 110, 1039, 121, 610]","['D', 'O', 'N', 'T', '\r']","[68, 79, 78, 84, 13]",28096,1719775709781,520,26216
1022,living,18,3940,"[1129, 191, 479, 240, 100, 110, 110, 131, 330, 150, 119, 321, 89, 101, 340]","['L', 'V', '\x08', 'I', 'V', 'N', 'I', 'N', '\x08', '\x08', '\x08', 'I', 'N', 'G', '\r']","[76, 86, 8, 73, 86, 78, 73, 78, 8, 8, 8, 73, 78, 71, 13]",32036,1719775713721,1129,29225
1022,steps,19,2009,"[1069, 210, 200, 109, 110, 311]","['S', 'T', 'E', 'P', 'S', '\r']","[83, 84, 69, 80, 83, 13]",34046,1719775715731,1069,33105
1022,stand,20,2400,"[1590, 179, 271, 99, 121, 140]","['S', 'T', 'A', 'N', 'D', '\r']","[83, 84, 65, 78, 68, 13]",36446,1719775718131,1590,35636
1022,gym,21,3289,"[2679, 260, 91, 259]","['G', 'Y', 'M', '\r']","[71, 89, 77, 13]",39736,1719775721421,2679,39125
1022,weight,22,3170,"[2310, 180, 110, 160, 101, 119, 190]","['W', 'E', 'I', 'G', 'H', 'T', '\r']","[87, 69, 73, 71, 72, 84, 13]",42906,1719775724591,2310,42046
1022,jump,23,4239,"[3730, 89, 100, 110, 210]","['J', 'U', 'M', 'P', '\r']","[74, 85, 77, 80, 13]",47146,1719775728831,3730,46636
1022,run,24,1029,"[209, 390, 130, 300]","['R', 'U', 'N', '\r']","[82, 85, 78, 13]",48176,1719775729861,209,47355
1022,seat,25,6250,"[5580, 170, 149, 251, 100]","['S', 'E', 'A', 'T', '\r']","[83, 69, 65, 84, 13]",54426,1719775736111,5580,53756
1022,bed,26,1790,"[1370, 80, 190, 150]","['B', 'E', 'D', '\r']","[66, 69, 68, 13]",56217,1719775737902,1370,55796
1022,door,27,809,"[319, 110, 151, 99, 130]","['D', 'O', 'O', 'R', '\r']","[68, 79, 79, 82, 13]",57028,1719775738713,319,56536
1022,hallway,28,2530,"[1349, 230, 80, 130, 160, 150, 280, 150]","['H', 'A', 'L', 'L', 'W', 'A', 'Y', '\r']","[72, 65, 76, 76, 87, 65, 89, 13]",59558,1719775741243,1349,58377
1022,elevator,29,2629,"[1379, 130, 120, 230, 190, 210, 90, 140, 140]","['E', 'L', 'E', 'V', 'A', 'T', 'O', 'R', '\r']","[69, 76, 69, 86, 65, 84, 79, 82, 13]",62187,1719775743872,1379,60937
1022,window,30,1700,"[829, 90, 150, 60, 240, 100, 231]","['W', 'I', 'N', 'D', 'O', 'W', '\r']","[87, 73, 78, 68, 79, 87, 13]",63888,1719775745573,829,63016
1022,roof,31,689,"[199, 100, 130, 100, 160]","['R', 'O', 'O', 'F', '\r']","[82, 79, 79, 70, 13]",64577,1719775746262,199,64087
1022,balcony,32,6571,"[5341, 319, 130, 210, 40, 200, 150, 181]","['B', 'A', 'L', 'C', 'O', 'N', 'Y', '\r']","[66, 65, 76, 67, 79, 78, 89, 13]",71148,1719775752833,5341,69918
1022,book,33,2000,"[1419, 100, 120, 100, 261]","['B', 'O', 'O', 'K', '\r']","[66, 79, 79, 75, 13]",73148,1719775754833,1419,72567
1022,game,34,1749,"[1189, 230, 90, 130, 110]","['G', 'A', 'M', 'E', '\r']","[71, 65, 77, 69, 13]",74897,1719775756582,1189,74337
1022,video,35,1880,"[769, 70, 170, 300, 10, 561]","['V', 'I', 'D', 'E', 'O', '\r']","[86, 73, 68, 69, 79, 13]",76778,1719775758463,769,75666
1022,television,36,2320,"[739, 200, 120, 80, 230, 170, 131, 69, 170, 150, 261]","['T', 'E', 'L', 'E', 'V', 'I', 'S', 'I', 'O', 'N', '\r']","[84, 69, 76, 69, 86, 73, 83, 73, 79, 78, 13]",79098,1719775760783,739,77517
1022,bar,37,2620,"[2170, 129, 210, 111]","['B', 'A', 'R', '\r']","[66, 65, 82, 13]",81718,1719775763403,2170,81268
1022,couch,38,4599,"[3279, 330, 170, 60, 230, 150, 60, 320]","['O', '\x08', 'C', 'O', 'U', 'C', 'H', '\r']","[79, 8, 67, 79, 85, 67, 72, 13]",86318,1719775768003,3279,84997
1022,fridge,39,1659,"[729, 181, 79, 150, 210, 230, 80]","['F', 'R', 'I', 'D', 'G', 'E', '\r']","[70, 82, 73, 68, 71, 69, 13]",87977,1719775769662,729,87047
1022,sink,40,2170,"[1519, 110, 120, 170, 251]","['S', 'I', 'N', 'K', '\r']","[83, 73, 78, 75, 13]",90148,1719775771833,1519,89496
1022,soap,41,1800,"[839, 130, 140, 131, 560]","['S', 'O', 'A', 'P', '\r']","[83, 79, 65, 80, 13]",91948,1719775773633,839,90987
1022,mirror,42,3750,"[2599, 100, 530, 130, 130, 81, 180]","['M', 'I', 'R', 'R', 'O', 'R', '\r']","[77, 73, 82, 82, 79, 82, 13]",95698,1719775777383,2599,94547
1022,microwave,43,4448,"[2148, 130, 150, 350, 120, 220, 200, 790, 220, 120]","['M', 'I', 'C', 'R', 'O', 'W', 'A', 'V', 'E', '\r']","[77, 73, 67, 82, 79, 87, 65, 86, 69, 13]",100147,1719775781832,2148,97846
1022,freezer,44,2470,"[609, 310, 81, 199, 271, 439, 100, 230, 131, 100]","['F', 'R', 'E', 'E', 'S', '\x08', 'Z', 'E', 'R', '\r']","[70, 82, 69, 69, 83, 8, 90, 69, 82, 13]",102618,1719775784303,609,100756
1022,vodka,45,6060,"[4629, 70, 231, 120, 140, 870]","['V', 'O', 'D', 'K', 'A', '\r']","[86, 79, 68, 75, 65, 13]",108678,1719775790363,4629,107247
1022,whiskey,46,2350,"[299, 350, 201, 300, 719, 110, 250, 121]","['W', 'H', 'I', 'S', 'K', 'E', 'Y', '\r']","[87, 72, 73, 83, 75, 69, 89, 13]",111028,1719775792713,299,108977
1022,rum,47,2529,"[2019, 60, 159, 291]","['R', 'U', 'M', '\r']","[82, 85, 77, 13]",113558,1719775795243,2019,113047
1022,wine,48,2429,"[1899, 79, 150, 180, 121]","['W', 'I', 'N', 'E', '\r']","[87, 73, 78, 69, 13]",115988,1719775797673,1899,115457
1022,beer,49,879,"[308, 150, 170, 130, 121]","['B', 'E', 'E', 'R', '\r']","[66, 69, 69, 82, 13]",116868,1719775798553,308,116296
1022,water,50,4770,"[3340, 169, 790, 310, 60, 101]","['W', 'A', 'T', 'E', 'R', '\r']","[87, 65, 84, 69, 82, 13]",121638,1719775803323,3340,120208
1022,ice,51,1240,"[888, 90, 111, 151]","['I', 'C', 'E', '\r']","[73, 67, 69, 13]",122879,1719775804564,888,122526
1022,cord,52,4069,"[3188, 99, 200, 481, 101]","['C', 'O', 'R', 'D', '\r']","[67, 79, 82, 68, 13]",126949,1719775808634,3188,126067
1022,sandal,53,3148,"[2227, 190, 101, 160, 170, 80, 220]","['S', 'A', 'N', 'D', 'A', 'L', '\r']","[83, 65, 78, 68, 65, 76, 13]",130098,1719775811783,2227,129176
1022,flop,54,2419,"[779, 71, 179, 1170, 220]","['F', 'L', 'O', 'P', '\r']","[70, 76, 79, 80, 13]",132518,1719775814203,779,130877
1022,leaf,55,5079,"[4299, 79, 251, 340, 110]","['L', 'E', 'A', 'F', '\r']","[76, 69, 65, 70, 13]",137598,1719775819283,4299,136817
1022,dog,56,7269,"[4709, 240, 1220, 150, 140, 410, 110, 150, 140]","['W', 'A', '\x08', '\x08', '\x08', 'D', 'O', 'G', '\r']","[87, 65, 8, 8, 8, 68, 79, 71, 13]",144868,1719775826553,4709,142307
1022,cat,57,679,"[208, 170, 221, 80]","['C', 'A', 'T', '\r']","[67, 65, 84, 13]",145548,1719775827233,208,145076
1022,remote,58,5379,"[4679, 110, 99, 71, 120, 180, 120]","['R', 'E', 'M', 'O', 'T', 'E', '\r']","[82, 69, 77, 79, 84, 69, 13]",150928,1719775832613,4679,150227
1022,blanket,59,4199,"[3119, 130, 170, 130, 200, 120, 200, 130]","['B', 'L', 'A', 'N', 'K', 'E', 'T', '\r']","[66, 76, 65, 78, 75, 69, 84, 13]",155128,1719775836813,3119,154047
1022,pillow,60,1189,"[239, 210, 229, 151, 140, 110, 110]","['P', 'I', 'L', 'L', 'O', 'W', '\r']","[80, 73, 76, 76, 79, 87, 13]",156318,1719775838003,239,155367
1022,head,61,9080,"[7159, 370, 1230, 200, 121]","['H', 'E', 'A', 'D', '\r']","[72, 69, 65, 68, 13]",165399,1719775847084,7159,163477
1022,bag,62,2789,"[1989, 260, 420, 120]","['B', 'A', 'G', '\r']","[66, 65, 71, 13]",168188,1719775849873,1989,167388
1022,dump,63,1889,"[1019, 420, 20, 220, 210]","['D', 'U', 'M', 'P', '\r']","[68, 85, 77, 80, 13]",170078,1719775851763,1019,169207
1022,paper,64,6092,"[5092, 220, 40, 440, 80, 220]","['P', 'A', 'P', 'E', 'R', '\r']","[80, 65, 80, 69, 82, 13]",176171,1719775857856,5092,175170
1022,towel,65,930,"[209, 123, 157, 120, 100, 221]","['T', 'O', 'W', 'E', 'L', '\r']","[84, 79, 87, 69, 76, 13]",177102,1719775858787,209,176380
