participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre
2126,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7.0,4.0,6.0,7.0,1.0,7.0,6.0,3.0,1.0,4.0,3.0,6.0,6.0,60.0,61.0,48.0,0.7142857142857143,0.6703296703296703,0.6857142857142857,N,6.0,naming objects around me and also outside,meaning,equal,Memory and paying attention to details.,i wasn't trying to match words to the story or from the story after reading the story.,6.0,neither,I was not thinking about the story. I was thinking about which words to write down next.,1.0,6.0,2.0,6.0,4.0,5.0,3.0,5.0,There was a change in my thoughts. But I was still trying to choose words that had nothing at all to do with the story. I was trying to separate them both in my mind.,USA,12:13,45-49,F,Right,Y,,Y,,White,1,N,2,4,N,,5.0,,,0.0,1712418106251.0,1712418099958.0,1712419191764.0,1712418256223.0,1712418144431.0,1712418157304.0,1712418096044.0,1712419451769.0,1712420003812.0,1712419655027.0,1712420060525.0,1712419388473.0,1712418495255.0,1712418096257.0,1712418144429.0,1712418106249.0,1712419388471.0,1712418495254.0,1712418157302.0,1712418256222.0,1712418096256.0,1712419655025.0,1712420060523.0,1712420003781.0,1712420070956.0,1712419451767.0,1712419191763.0,1712418099957.0,38178.0,6291.0,196707.0,239031.0,12871.0,98918.0,212.0,203256.0,56711.0,348754.0,10431.0,63294.0,696508.0,3700.0,1712419205551.0,1712418311960.0,1712418505467.0,1712419388471.0,1712418495254.0,1712419191763.0,686296.0,0.46338452245250594,13788.0,25316.0,7769.0,5149.209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19784.0,2.1009017298490984,3.3805708693480434,4571.825,5726.59375,2.8523076923076927,2.817857142857143,4607.666666666667,6878.25
2127,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,17.0,0.7083333333333334,0.75,0.6666666666666666,0.5,7.0,1.0,5.0,6.0,4.0,5.0,1.0,7.0,2.0,1.0,1.0,7.0,7.0,50.0,54.0,36.0,0.5952380952380952,0.5934065934065934,0.5142857142857142,N,1.0,I didn't use any strategies.,none,none,I think it measures if you can completely memorize a story that is told one line at a time. It's some kind of intelligence test. ,I might have used some words from the story the second time. I'm not sure. ,1.0,,,,,,,,,,,,USA,10:00,40-44,F,Right,Y,,Y,,White,1,Y,4,4,N,,,,,0.0,1712418123931.0,1712418118745.0,1712418560723.0,1712418172126.0,1712418155319.0,1712418164367.0,1712418117247.0,1712418812483.0,1712419101007.0,1712419006034.0,1712419224661.0,1712418758587.0,1712418371795.0,1712418117553.0,1712418155318.0,1712418123930.0,1712418758585.0,1712418371794.0,1712418164366.0,1712418172126.0,1712418117551.0,1712419006032.0,1712419224660.0,1712419101003.0,1712419243628.0,1712418812480.0,1712418560723.0,1712418118744.0,31387.0,5185.0,197862.0,199668.0,9047.0,7759.0,304.0,193549.0,123653.0,94969.0,18967.0,53893.0,188928.0,1191.0,1712418576670.0,1712418189692.0,1712418379301.0,1712418758585.0,1712418371794.0,1712418560723.0,181422.0,0.28003313385409656,15947.0,40755.0,40755.0,3533.9528657616893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4739.0,2.647626055720413,2.4264186147186146,3497.8076923076924,3570.098039215686,,1.5166666666666666,,3486.8571428571427
2128,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,12.0,0.5,0.4166666666666667,0.5833333333333334,0.5,4.0,5.0,5.0,5.0,4.0,4.0,5.0,7.0,4.0,4.0,5.0,5.0,5.0,58.0,62.0,48.0,0.6904761904761905,0.6813186813186813,0.6857142857142857,N,2.0,thinking of what i am looking at.,equal,equal,i do not know at all,not much of a difference,3.0,neither,i did not think of the story after i stopped reading it because it was not memorable. it was a good story but i did not care too much for it. ,2.0,1.0,2.0,2.0,4.0,7.0,3.0,2.0,i felt a little more sad after reading the story but nothing really changed. I quickly shifted my focus onto the things around my room and then i started picking up words from that. ,USA,15:33,20-24,F,Right,Y,,Y,,White,1,Y,4,1,N,,7.0,,,0.0,1712264877616.0,1712264876783.0,1712265532021.0,1712264971769.0,1712264881518.0,1712264887834.0,1712264875231.0,1712265817934.0,1712266363478.0,1712266067921.0,1712266426410.0,1712265787949.0,1712265213612.0,1712264875356.0,1712264881516.0,1712264877615.0,1712265787948.0,1712265213610.0,1712264887832.0,1712264971768.0,1712264875355.0,1712266067919.0,1712266426408.0,1712266363475.0,1712266436043.0,1712265817932.0,1712265532019.0,1712264876782.0,3900.0,832.0,255927.0,241841.0,6314.0,83934.0,124.0,249985.0,62930.0,295554.0,9633.0,29983.0,318407.0,1426.0,1712265605563.0,1712265003519.0,1712265221407.0,1712265787948.0,1712265213609.0,1712265532019.0,310612.0,0.2148798613802518,73544.0,42731.0,13446.0,2590.6045173479906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,36487.0,2.8982250103455485,3.2475587673268542,2223.378048780488,2957.830985915493,3.2595134575569356,3.15978835978836,2349.6666666666665,2634.4545454545455
2129,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23.0,0.9583333333333334,1.0,0.9166666666666666,0.5,6.0,2.0,6.0,6.0,4.0,7.0,3.0,5.0,2.0,2.0,2.0,6.0,6.0,53.0,57.0,41.0,0.6309523809523809,0.6263736263736264,0.5857142857142857,N,5.0,I did not use any strategies I just used words that came to mind.,none,none,I think that it was trying to measure how much of a story a person remembers after being distracted by the word game.,I did not feel any differences between the games.,5.0,neither,I temporarily put the story out of my mind when I was doing the word game. I do not think that it had any real effect on the game for me.,5.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,I do not feel like there were any specific changes for me. I was able to quickly focus my attention from the story to the word game.,USA,14:35,35-39,M,Right,Y,,Y,,White,1,N,4,8,N,,7.0,,,0.0,1712343858947.0,1712343855200.0,1712344873403.0,1712343892772.0,1712343873673.0,1712343880400.0,1712343852351.0,1712345155644.0,1712345686360.0,1712345361644.0,1712345745710.0,1712345090294.0,1712344102321.0,1712343852530.0,1712343873670.0,1712343858944.0,1712345090288.0,1712344102319.0,1712343880398.0,1712343892770.0,1712343852527.0,1712345361640.0,1712345745706.0,1712345686349.0,1712345761379.0,1712345155636.0,1712344873402.0,1712343855197.0,14723.0,3744.0,216885.0,209547.0,6725.0,12370.0,176.0,205996.0,59346.0,324705.0,15669.0,65342.0,771081.0,2667.0,1712344909494.0,1712343916718.0,1712344119923.0,1712345090288.0,1712344102318.0,1712344873402.0,753479.0,0.7006017477599535,36092.0,15786.0,11267.0,4115.373232323232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10727.0,3.1578207398661946,2.7020234612408527,4107.590909090909,4123.155555555555,3.0858345358345356,1.3888888888888888,3133.1111111111113,2787.5555555555557
2130,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,10.0,0.4166666666666667,0.5833333333333334,0.25,1.0,7.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,2.0,1.0,7.0,7.0,49.0,56.0,35.0,0.5833333333333334,0.6153846153846154,0.5,N,7.0,I just did as asked which was to type any word that came to mind,sound,sound,"I think this study is trying to see if coming up with words within a 3 minute time frame can make you not think about what you had just read. In this case, this story was very intense and emotional and maybe was trying to see if you can not think about what you had just felt/distract you from it",it was the same,1.0,,,,,,,,,,,,USA,09:25,30-34,F,Right,Y,,Y,,Asian,1,N,3,6,N,,7.0,,,0.0,1712328924658.0,1712328921595.0,1712330007552.0,1712329040924.0,1712328933443.0,1712328936537.0,1712328920015.0,1712330307915.0,1712330721158.0,1712330471112.0,1712330760894.0,1712330265524.0,1712329249182.0,1712328920139.0,1712328933442.0,1712328924656.0,1712330265524.0,1712329249181.0,1712328936536.0,1712329040923.0,1712328920138.0,1712330471111.0,1712330760893.0,1712330721156.0,1712330767774.0,1712330307913.0,1712330007552.0,1712328921595.0,8784.0,3061.0,257972.0,208257.0,3093.0,104386.0,123.0,163196.0,39735.0,250044.0,6880.0,42389.0,758370.0,1456.0,1712330079018.0,1712329068080.0,1712329268160.0,1712330265523.0,1712329249181.0,1712330007552.0,739392.0,-0.04076361328087426,71466.0,21769.0,21769.0,4527.928823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,48215.0,2.242107539985691,1.818903318903319,3729.74,5326.117647058823,3.460567580567581,1.6714285714285715,2307.2,3820.5714285714284
2131,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,22.0,0.9166666666666666,1.0,0.8333333333333334,1.0,7.0,1.0,5.0,7.0,6.0,6.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,49.0,55.0,43.0,0.5833333333333334,0.6043956043956044,0.6142857142857143,N,5.0,word association such as categories,none,none,"recall, extent of vocabulary, word association methods, spelling",I felt the correct thing to do after the story was use words that I remembered from the story,4.0,intentional,I wanted to use words from the story and related to the story to show I read and understood it.,6.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,I noticed I was using words from the story. I was also choosing words related to themes in the story.,USA,20:08,20-24,F,Right,Y,,Y,,White,1,N,4,4,N,,7.0,,,0.0,1712274279284.0,1712274275419.0,1712275091335.0,1712274343413.0,1712274323416.0,1712274331379.0,1712274273799.0,1712275327341.0,1712275668444.0,1712275467669.0,1712275728652.0,1712275281631.0,1712274539794.0,1712274273947.0,1712274323413.0,1712274279281.0,1712275281629.0,1712274539793.0,1712274331377.0,1712274343412.0,1712274273946.0,1712275467664.0,1712275728648.0,1712275668436.0,1712275746597.0,1712275327338.0,1712275091334.0,1712274275416.0,44129.0,3862.0,190294.0,196380.0,7961.0,12033.0,147.0,140323.0,60204.0,200767.0,17945.0,45707.0,551540.0,1469.0,1712275099100.0,1712274357514.0,1712274551586.0,1712275281629.0,1712274539792.0,1712275091334.0,539748.0,0.8240671951355073,7766.0,5020.0,5020.0,2022.5224877450983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11409.0,3.570310301327382,2.2217558843680862,2146.8470588235296,1898.1979166666667,4.318037518037518,3.0890851155185395,1952.7333333333333,1799.375
2132,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,6.0,0.25,0.25,0.25,0.5,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,5.0,5.0,5.0,67.0,72.0,57.0,0.7976190476190477,0.7912087912087912,0.8142857142857143,Y,4.0,My instinct,meaning,sound,reading study,I was a bit confused ,5.0,both,I was reflecting on both ,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,It was a bit confused ,VIR,16:18,25-29,F,Right,Y,,Y,,Black,1,N,4,8,N,,1.0,,,21500.0,1712344234076.0,1712344186192.0,1712346958348.0,1712344521217.0,1712344246971.0,1712344272265.0,1712344183822.0,1712347359359.0,1712348300099.0,1712347777537.0,1712348435055.0,1712347228389.0,1712344785212.0,1712344184431.0,1712344246969.0,1712344234075.0,1712347228387.0,1712344785212.0,1712344272264.0,1712344521216.0,1712344184430.0,1712347777534.0,1712348435052.0,1712348300093.0,1712348486406.0,1712347359356.0,1712346958348.0,1712344186191.0,12893.0,47883.0,270039.0,263995.0,25293.0,248951.0,608.0,418175.0,134953.0,522556.0,51351.0,130967.0,2173136.0,1760.0,1712346970082.0,1712344537289.0,1712344804759.0,1712347228387.0,1712344785211.0,1712346958348.0,2153589.0,0.03473574826337411,11734.0,86118.0,86118.0,16458.301619433198,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,1717.0,21500.0,0.0,0.0,0.0,0.0,1,2,251146.0,1.7384615384615385,2.424264705882353,19869.076923076922,13047.526315789473,,1.3,,9287.0
2133,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,22.0,0.9166666666666666,1.0,0.8333333333333334,1.0,6.0,3.0,5.0,7.0,2.0,7.0,6.0,7.0,1.0,2.0,2.0,5.0,6.0,57.0,59.0,46.0,0.6785714285714286,0.6483516483516484,0.6571428571428571,N,6.0,I just typed what came to mind as I went through the game. ,meaning,meaning,word recollection after reading a short story,I felt like my words changed after reading the story. ,7.0,intentional,I kept thinking back about the story and my reaction throughout reading it. ,7.0,5.0,6.0,7.0,4.0,2.0,3.0,1.0,I was more focused on my reaction while reading the story. ,USA,16:57,25-29,F,Right,Y,,Y,,White,1,N,4,4,N,,7.0,,,116141.0,1712349608034.0,1712349606441.0,1712350233931.0,1712349620333.0,1712349612012.0,1712349615816.0,1712349605395.0,1712350448079.0,1712350625386.0,1712350545597.0,1712350649398.0,1712350425131.0,1712349805260.0,1712349605612.0,1712349612011.0,1712349608033.0,1712350425130.0,1712349805259.0,1712349615815.0,1712349620333.0,1712349605610.0,1712350545596.0,1712350649397.0,1712350625309.0,1712350653397.0,1712350448078.0,1712350233931.0,1712349606441.0,3977.0,1592.0,191199.0,184926.0,3803.0,4517.0,215.0,97517.0,24011.0,79712.0,3999.0,22947.0,428671.0,829.0,1712350242457.0,1712349624152.0,1712349809245.0,1712350425130.0,1712349805259.0,1712350233931.0,424686.0,0.7883048820912089,8526.0,27744.0,27744.0,1710.8538685744568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116141.0,0.0,1,1,141870.0,3.4482811622280316,2.712424525762534,1790.6176470588234,1631.0900900900901,4.073081956761624,2.2059714795008913,1186.04,1477.15
2134,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,7.0,1.0,7.0,7.0,4.0,7.0,7.0,7.0,1.0,1.0,3.0,5.0,6.0,59.0,63.0,48.0,0.7023809523809523,0.6923076923076923,0.6857142857142857,N,7.0,"words that popped into my head that i knew how to spell, that were fairly short or related to my day, feelings, or emotions.",none,none,speed of reading and typing,before: i didnt understand After: i understood after reading and typed more shorter words to try to fit more words typed in 3 mins,7.0,unintentional,anger for the dead girl. tiredness in my real life.,5.0,4.0,7.0,7.0,7.0,7.0,6.0,7.0,i felt angry for the dead girl and for her family from the story. wanted to know the rest of the story.,USA,16:16,20-24,F,Right,Y,,Y,,White,1,N,2,9,N,,7.0,,,0.0,1712263363548.0,1712263357017.0,1712264350971.0,1712263412893.0,1712263392329.0,1712263403745.0,1712263353244.0,1712264633237.0,1712265281134.0,1712264868256.0,1712265361262.0,1712264557810.0,1712263610374.0,1712263353394.0,1712263392324.0,1712263363544.0,1712264557806.0,1712263610373.0,1712263403742.0,1712263412892.0,1712263353392.0,1712264868247.0,1712265361253.0,1712265281125.0,1712265372182.0,1712264633222.0,1712264350970.0,1712263357013.0,28776.0,6527.0,206835.0,197480.0,11413.0,9147.0,148.0,235010.0,80119.0,412869.0,10920.0,75412.0,740596.0,3619.0,1712264374239.0,1712263425178.0,1712263622162.0,1712264557806.0,1712263610371.0,1712264350970.0,728808.0,0.659614258412118,23269.0,23218.0,23218.0,4056.968163078333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12353.0,2.7155009838646205,2.829372879372879,3110.1525423728813,5003.783783783784,3.692857142857143,2.686363636363636,3469.875,4039.6666666666665
2135,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23.0,0.9583333333333334,0.9166666666666666,1.0,1.0,3.0,1.0,1.0,7.0,5.0,7.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,35.0,40.0,33.0,0.4166666666666667,0.43956043956043955,0.4714285714285714,N,3.0,"I started with a word that was in my view. Then I tried to choose words that I could think of with several related words (i.e. cloud could lead to rain, sky, sun, snow, etc.). I always tried to stay one step ahead in my mind so I didn't back myself into a corner where I didn't know what to type next.",meaning,meaning,If the story we read (or media in general) influences our thought patterns subconsciously,"I had the same ""strategy"" for the second round, but I did find that some words from the story were coming to mind more easily. There was more of a flow for some words without much effort on my end when I chose something loosely related to the story.",3.0,neither,I was intentionally trying to NOT think of the story during the second round of the game. I thought that would limit the words and connections that would come easily to me. I also didn't want to be distracted by thinking through the events of the story rather than focusing on the game.,5.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,"When I played the first round of the game, I began with ""dog"" because I had spent the morning taking care of and playing with my dog. She was top of mind when I sat down to begin. Several of the words I chose for that round were things that had happened today or were just generally on my mind. In the second round, I had the additional words from the story on my mind so that influenced some of my word choices - especially towards the beginning of the game.",USA,11:09,35-39,F,Right,Y,,Y,,White,1,N,4,9,N,,7.0,,,6536.0,1712418104463.0,1712418099422.0,1712418898415.0,1712418178629.0,1712418119249.0,1712418137434.0,1712418076296.0,1712419147269.0,1712419748264.0,1712419297235.0,1712419783862.0,1712419103115.0,1712418382207.0,1712418076387.0,1712418119248.0,1712418104459.0,1712419103114.0,1712418382206.0,1712418137434.0,1712418178629.0,1712418076386.0,1712419297233.0,1712419783856.0,1712419748261.0,1712419906488.0,1712419147264.0,1712418898415.0,1712418099421.0,14785.0,5037.0,204699.0,203577.0,18185.0,41195.0,90.0,149964.0,35592.0,451026.0,122626.0,44149.0,516208.0,23034.0,1712418919211.0,1712418195869.0,1712418403840.0,1712419103113.0,1712418382206.0,1712418898415.0,494575.0,0.7498544612395512,20796.0,13778.0,13778.0,3634.0496726992683,0.0,0.0,0.0,0.0,5803.0,0.0,0.0,0.0,0.0,6536.0,0.0,0.0,0.0,74.0,1,1,7257.0,2.9592534277316886,2.138266513360853,3752.816326530612,3515.2830188679245,1.9600157418339237,2.3571328671328673,2479.090909090909,2850.3
2136,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,21.0,0.875,0.9166666666666666,0.8333333333333334,1.0,4.0,1.0,4.0,5.0,5.0,6.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,44.0,49.0,34.0,0.5238095238095238,0.5384615384615384,0.4857142857142857,N,3.0,no strategy.  just chained words that seemed related,meaning,meaning,i assume if the words I was thinking about (unconsciously or consciously) changed after reading an emotionally charged story,no differences,3.0,unintentional,I didn't feel too deeply moved by the story but it lingered,5.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,I felt pretty similar,USA,14:12,60-64,M,Right,Y,,Y,,White,1,N,5,8,N,,7.0,,,0.0,1712263709892.0,1712263705669.0,1712264494950.0,1712263733607.0,1712263716256.0,1712263724870.0,1712263703699.0,1712264770805.0,1712265148104.0,1712264962006.0,1712265206144.0,1712264718824.0,1712263946971.0,1712263703882.0,1712263716254.0,1712263709891.0,1712264718818.0,1712263946969.0,1712263724869.0,1712263733606.0,1712263703881.0,1712264962004.0,1712265206142.0,1712265148100.0,1712265213808.0,1712264770802.0,1712264494950.0,1712263705668.0,6362.0,4222.0,223868.0,213362.0,8613.0,8736.0,182.0,191199.0,58038.0,186094.0,7664.0,51978.0,547979.0,1786.0,1712264505281.0,1712263752463.0,1712263957301.0,1712264718818.0,1712263946968.0,1712264494950.0,537649.0,0.7516822488870188,10331.0,42941.0,42941.0,7770.651960784315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,20496.0,3.402629542174997,3.057077922077922,6279.970588235294,9261.333333333334,3.3485714285714288,1.92,5761.0,4617.4
2137,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,20.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,7.0,1.0,7.0,7.0,1.0,7.0,6.0,3.0,1.0,4.0,2.0,7.0,7.0,59.0,60.0,45.0,0.7023809523809523,0.6593406593406593,0.6428571428571429,Y,7.0,I just relaxed my mind and utilized free association.,meaning,meaning,How the words changed in the Word Chain game after reading the story. ,"My mind was full of thoughts about the story, which had an effect on the words I used.",7.0,both,"I had so many different thoughts about what i read, and words from those thoughts kept coming to the surface for me to use in the word chain game. So I was thinking of words, and thinking about the story intentionally, but there was a lasting effect of the story having unintentional thoughts in my mind as well. It was hard to shake the thoughts.",7.0,6.0,4.0,5.0,5.0,3.0,2.0,4.0,"I felt sort of haunted by the story, and also by the selfishness of the man involved and how he reminded me of the men in my family growing up. I was sort of blasted by unpleasant memories of them, while also thinking about what it must have been like for Claire to be married to such a person. ",USA,11:13,50-54,F,Left,Y,,Y,,White,1,N,3,10,N,,6.0,,"Thank you! I had forgotten about that story, it is one of my favorites!",1267.0,1712418056653.0,1712418052522.0,1712419165965.0,1712418091256.0,1712418077707.0,1712418083557.0,1712418051093.0,1712419412026.0,1712420023708.0,1712419650367.0,1712420099883.0,1712419357282.0,1712418293602.0,1712418051229.0,1712418077700.0,1712418056651.0,1712419357279.0,1712418293601.0,1712418083555.0,1712418091254.0,1712418051228.0,1712419650363.0,1712420099880.0,1712420023698.0,1712420126921.0,1712419412021.0,1712419165964.0,1712418052520.0,21047.0,4129.0,191314.0,202345.0,5848.0,7697.0,135.0,238337.0,76172.0,373331.0,27038.0,54739.0,872362.0,1291.0,1712419174862.0,1712418105648.0,1712418297714.0,1712419357278.0,1712418293600.0,1712419165964.0,868250.0,0.6293108648817507,8898.0,9808.0,9632.0,3740.5084202085004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,0.0,0.0,0.0,0.0,1,1,39044.0,3.2316240891069263,2.1712462792172937,4241.46511627907,3239.551724137931,4.557645687645688,1.8352272727272727,3622.875,3559.25
2138,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,5.0,1.0,6.0,7.0,3.0,7.0,4.0,5.0,1.0,2.0,1.0,5.0,5.0,49.0,52.0,39.0,0.5833333333333334,0.5714285714285714,0.5571428571428572,N,6.0,Just whatever has been happening or i have been watching recently on tv or at work i just made up words and some influence was from the story as well for the later part,none,none,How much does the story influence the word choice ,I felt the story had some influence on the words i submitted after ,5.0,both,I was trying not to use those relevant words but at the same time they were easily coming to my head ,4.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,I just felt i wanted to know about the story more ,USA,10:14,35-39,M,Right,Y,,Y,,Asian,1,N,5,10,N,,7.0,,This was so much fun thank you for the opportunity ,0.0,1712328469510.0,1712328466072.0,1712329398566.0,1712328522410.0,1712328476992.0,1712328515003.0,1712328464647.0,1712329662963.0,1712330086062.0,1712329833322.0,1712330126278.0,1712329593847.0,1712328726203.0,1712328464743.0,1712328476990.0,1712328469508.0,1712329593844.0,1712328726202.0,1712328515002.0,1712328522409.0,1712328464742.0,1712329833320.0,1712330126275.0,1712330086058.0,1712330146585.0,1712329662960.0,1712329398565.0,1712328466070.0,7480.0,3436.0,195278.0,203792.0,38010.0,7406.0,95.0,170357.0,40213.0,252736.0,20307.0,69113.0,672362.0,1327.0,1712329412611.0,1712328546179.0,1712328765605.0,1712329593844.0,1712328726201.0,1712329398565.0,632960.0,0.6797998670605814,14046.0,6493.0,6493.0,2990.568281335523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13464.0,3.558664021164021,2.607363039259591,3124.1206896551726,2857.0158730158732,3.460021645021645,3.1066137566137564,2720.3636363636365,2829.8
