participantID,comp_Q1,comp_Q2,comp_Q3,comp_Q5,comp_raw,comp_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,complete,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_keywords_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_keywords_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_keywords_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_complete,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_keywords,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max
1068,False,True,True,True,3.0,0.75,1.0,7.0,1.0,7.0,7.0,3.0,7.0,6.0,7.0,1.0,3.0,5.0,7.0,7.0,65.0,68.0,51.0,0.7738095238095238,0.7472527472527473,0.7285714285714285,N,7.0,I looked at my surroundings for inspiration on words to type.,meaning,meaning,Whether reading the story influences the words that you suggest.,Words from the story filled my mind the second time. I found myself typing out this words against my will.,7.0,unintentional,Words that I know were from the story kept popping up into my mind. Despite the fact that I was not consciously trying to remember them.,7.0,3.0,3.0,7.0,4.0,1.0,1.0,3.0,"I did not have to think hard to come up with the words, as the words from the story came to mind easily. Therefore, the game felt easier.",USA,14:07,20-24,M,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,Thank you for the opportunity to take part in the experiment.,1199.0,,1719941651685.0,1719941602163.0,1719942817448.0,1719942478128.0,1719941748743.0,1719941776378.0,1719941591030.0,1719943218157.0,1719943622334.0,1719943273189.0,1719943029304.0,1719943709441.0,1719943147932.0,1719942689082.0,1719941591897.0,1719941748741.0,1719941651680.0,1719943029301.0,1719942689082.0,1719941776377.0,1719942478127.0,1719941591896.0,1719943273187.0,1719943709439.0,1719943622330.0,1719943147930.0,1719943737831.0,1719943218155.0,1719942817447.0,1719941602161.0,97056.0,49517.0,211853.0,210954.0,27634.0,701749.0,866.0,55030.0,87105.0,349141.0,118626.0,28390.0,70223.0,128365.0,10264.0,1719942845861.0,1719942507647.0,1719942706087.0,1719943029301.0,1719942689080.0,1719942817447.0,111360.0,0.8025504704726599,28414.0,19183.0,19183.0,3513.4044444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16004.0,0.0,0.0,0.0,0.0,1199.0,0.0,1,1,31328.0
1008,True,True,True,True,4.0,1.0,1.0,7.0,1.0,7.0,7.0,4.0,7.0,4.0,3.0,1.0,3.0,1.0,7.0,5.0,53.0,57.0,41.0,0.6309523809523809,0.6263736263736264,0.5857142857142857,N,6.0,"looking around the room I am in, thinking about the area I live in",none,none,I am not sure.,The beginning of the words I typed were pulled directly from the story.,4.0,intentional,"3 mintues is a long time to come up with words so after the story, I pulled words directly related to the story I read.",4.0,1.0,3.0,7.0,4.0,5.0,5.0,1.0,"Typing out random words over 3 minutes was tedious.  The second time, I was getting frustrated because I was trying not to repeat words from the first set.",USA,15:39,55-59,F,Right,Y,,Y,,White,1,N,4,10,N,,7.0,,,0.0,,1719775350846.0,1719775341334.0,1719775693970.0,1719775416180.0,1719775397565.0,1719775406356.0,1719775333673.0,1719776040509.0,1719776339353.0,1719776077315.0,1719775896499.0,1719776406308.0,1719775969299.0,1719775614354.0,1719775333767.0,1719775397563.0,1719775350845.0,1719775896497.0,1719775614353.0,1719775406355.0,1719775416179.0,1719775333767.0,1719776077313.0,1719776406305.0,1719776339349.0,1719775969297.0,1719776428326.0,1719776040507.0,1719775693970.0,1719775341333.0,46717.0,9511.0,202527.0,198173.0,8790.0,9823.0,94.0,36804.0,66952.0,262034.0,72798.0,22018.0,71208.0,79616.0,7566.0,1719775714647.0,1719775432321.0,1719775630669.0,1719775896497.0,1719775614353.0,1719775693970.0,63301.0,0.8810264980411128,20677.0,9888.0,9888.0,2698.6758241758243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6104.0
1031,True,True,True,True,4.0,1.0,1.0,6.0,6.0,7.0,6.0,2.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,73.0,75.0,62.0,0.8690476190476191,0.8241758241758241,0.8857142857142857,N,7.0,i just thought of random stuffs i could find around me,equal,equal,The experiment is trying to see how well i can form words ,Reading the story was interesting and straight while forming words were a little bit tasky,5.0,both,"Well it was stated not to use the words, so it literally came to my mind just once in a while and i chose not to use them",6.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,The experience was great ,USA,11:56,25-29,M,Right,Y,,Y,,White,1,N,5,9,N,,7.0,,,0.0,,1719848181450.0,1719848178178.0,1719848484357.0,1719848216921.0,1719848189720.0,1719848199130.0,1719848176106.0,1719848845727.0,1719849323908.0,1719849085348.0,1719848697645.0,1719849408241.0,1719848801966.0,1719848426217.0,1719848176321.0,1719848189718.0,1719848181449.0,1719848697644.0,1719848426216.0,1719848199129.0,1719848216920.0,1719848176320.0,1719849085347.0,1719849408239.0,1719849323906.0,1719848801964.0,1719849421729.0,1719848845725.0,1719848484357.0,1719848178177.0,8268.0,3271.0,213287.0,209295.0,9409.0,17790.0,214.0,239620.0,84331.0,238558.0,104319.0,13488.0,43759.0,58140.0,1856.0,1719848517503.0,1719848244273.0,1719848436725.0,1719848697644.0,1719848426216.0,1719848484357.0,47632.0,0.045463568682882365,33146.0,7698.0,7698.0,4204.2828525641025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13645.0
1009,True,True,True,True,4.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,2.0,7.0,1.0,2.0,2.0,3.0,7.0,53.0,60.0,43.0,0.6309523809523809,0.6593406593406593,0.6142857142857143,N,5.0,words that go together in general ,meaning,meaning,word connections related to how people view stories ,"none, particularly ",4.0,neither,"i didn't proactively think about the story, but i could recall it and had minor thoughts while playing the game ",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,no changes specifically ,USA,14:32,30-34,F,Right,Y,,Y,,White,1,N,2,8,N,,7.0,,,0.0,,1719775137406.0,1719775131414.0,1719775430778.0,1719775153638.0,1719775144574.0,1719775148334.0,1719775129993.0,1719775736142.0,1719775949943.0,1719775761021.0,1719775640114.0,1719775998365.0,1719775689765.0,1719775362344.0,1719775130125.0,1719775144574.0,1719775137406.0,1719775640113.0,1719775362343.0,1719775148333.0,1719775153637.0,1719775130124.0,1719775761021.0,1719775998364.0,1719775949941.0,1719775689764.0,1719776013044.0,1719775736141.0,1719775430778.0,1719775131414.0,7168.0,5992.0,209335.0,208705.0,3759.0,5303.0,131.0,24879.0,48421.0,188920.0,49650.0,14679.0,46376.0,68434.0,1289.0,1719775451069.0,1719775180645.0,1719775373654.0,1719775640113.0,1719775362343.0,1719775430778.0,57124.0,0.613751165696143,20291.0,16633.0,16633.0,4183.437436676798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5752.0
1032,True,True,True,False,3.0,0.75,1.0,7.0,1.0,6.0,6.0,7.0,7.0,4.0,1.0,5.0,5.0,1.0,5.0,5.0,53.0,60.0,43.0,0.6309523809523809,0.6593406593406593,0.6142857142857143,N,7.0,Honestly after changing the bulb the 1st time i would have thought the fan light was broken too. Never would have occurred to me to check the remote ,equal,equal,"How ones brain will connect words to random words. Example if is say FArm, My bring will register farm animals such as a cow ","Before i was just typing random words that came to mind, After reading the story i began typing words linked to the story without noticing at first ",6.0,unintentional,After reading the story words that stood out from the story just popped in my head as i typed ,4.0,6.0,7.0,6.0,7.0,1.0,1.0,5.0,I was not bored reading the story. I was highly amused and found it funny ,USA,10:03,35-39,F,Right,Y,,Y,,MORE,1,N,1,8,N,,7.0,,,0.0,,1719841639476.0,1719841634621.0,1719841959259.0,1719841678852.0,1719841660541.0,1719841670004.0,1719841632000.0,1719842287459.0,1719842595453.0,1719842317788.0,1719842158355.0,1719842656595.0,1719842231955.0,1719841873988.0,1719841632141.0,1719841660539.0,1719841639475.0,1719842158353.0,1719841873987.0,1719841670003.0,1719841678851.0,1719841632140.0,1719842317786.0,1719842656592.0,1719842595449.0,1719842231953.0,1719842675112.0,1719842287457.0,1719841959258.0,1719841634620.0,21063.0,4854.0,199094.0,195135.0,9462.0,8847.0,140.0,30327.0,61139.0,277661.0,73598.0,18517.0,55502.0,85270.0,2479.0,1719841972915.0,1719841693588.0,1719841887756.0,1719842158353.0,1719841873986.0,1719841959258.0,71502.0,0.761679167364356,13657.0,9504.0,9504.0,3486.2733477011498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8383.0
1033,True,True,True,True,4.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,4.0,1.0,3.0,1.0,7.0,7.0,56.0,63.0,42.0,0.6666666666666666,0.6923076923076923,0.6,N,7.0,Thinking of memories or every day life,meaning,meaning,Train of though,I felt more emotional afterward,4.0,unintentional,"I wasnt necessarily not trying to think of the story, but I wasnt actively thinking about it either, and it still would come to mind. ",4.0,2.0,5.0,5.0,7.0,2.0,2.0,5.0,"For some reason it was more difficult to come up with words after reading the story, maybe because it was more interesting or perhaps because I was subconsciously still thinking about it. ",USA,09:08,20-24,F,Right,Y,,Y,,NONE,1,N,1,6,N,,7.0,,,2266.0,,1719841430089.0,1719841424089.0,1719841737278.0,1719841456763.0,1719841438198.0,1719841446564.0,1719841417067.0,1719842080467.0,1719842393412.0,1719842110343.0,1719841957963.0,1719842974085.0,1719842034658.0,1719841674151.0,1719841417261.0,1719841438194.0,1719841430086.0,1719841957951.0,1719841674150.0,1719841446562.0,1719841456762.0,1719841417258.0,1719842110338.0,1719842974078.0,1719842393395.0,1719842034652.0,1719842986571.0,1719842080461.0,1719841737277.0,1719841424085.0,8105.0,5997.0,220673.0,217387.0,8364.0,10198.0,191.0,29871.0,580666.0,283052.0,76689.0,12486.0,45803.0,63126.0,6824.0,1719841770236.0,1719841477842.0,1719841683744.0,1719841957951.0,1719841674149.0,1719841737277.0,53533.0,0.8873276914958836,32959.0,27835.0,24580.0,5188.913742690059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,0.0,0.0,0.0,0.0,0.0,1,5,6874.0
1010,True,True,True,False,3.0,0.75,1.0,7.0,1.0,5.0,5.0,3.0,4.0,1.0,6.0,2.0,2.0,1.0,2.0,4.0,40.0,43.0,34.0,0.47619047619047616,0.4725274725274725,0.4857142857142857,N,2.0,KISS method.  Keep it simple stupid.  ,equal,equal,I did answer all of the questions.,gave me more word ideas,2.0,neither,I didn't give it much thought.,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,no specific changes at all,USA,15:42,55-59,F,Right,Y,,Y,,White,1,N,5,6,N,,6.0,,It took me a second to realize how it worked.,0.0,,1719775526019.0,1719775518448.0,1719775967994.0,1719775645723.0,1719775622480.0,1719775634652.0,1719775514844.0,1719776333870.0,1719776554236.0,1719776372719.0,1719776164786.0,1719776626017.0,1719776246745.0,1719775848084.0,1719775515172.0,1719775622474.0,1719775526016.0,1719776164769.0,1719775848082.0,1719775634649.0,1719775645721.0,1719775515169.0,1719776372713.0,1719776626012.0,1719776554170.0,1719776246738.0,1719776656322.0,1719776333866.0,1719775967993.0,1719775518443.0,96455.0,7568.0,196775.0,202359.0,12169.0,11069.0,325.0,38843.0,71776.0,181451.0,81952.0,30305.0,87121.0,119909.0,3271.0,1719775984667.0,1719775665220.0,1719775869155.0,1719776164768.0,1719775848080.0,1719775967993.0,98838.0,0.8720941045873641,16674.0,10334.0,9206.0,3570.7453703703704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,41460.0
1011,True,True,False,True,3.0,0.75,1.0,7.0,3.0,7.0,7.0,4.0,7.0,2.0,2.0,2.0,6.0,1.0,5.0,5.0,54.0,58.0,44.0,0.6428571428571429,0.6373626373626373,0.6285714285714286,N,7.0,"I either associated a new word based on the word I just used (for example, I listed things at a cookout), or I used things around the room I am in for inspiration (keyboard, mouse, fan). ",meaning,meaning,I'm honestly not sure. Maybe how the words in the game were affected by the story we were told? ,"It felt much harder because I was trying not to repeat words, which made it harder because I had used most of the obvious ones the first time. I also used some of the words from the story the second time. ",5.0,both,"I was trying to remember aspects of the story to be able to answer these questions, but also the story was very funny and made me smile so I thought of it unintentionally. ",5.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,I just felt some frustration trying to come up with new words. No major change in emotion or experience. ,USA,15:39,35-39,M,Right,Y,,Y,,White,1,N,4,7,N,,7.0,,,0.0,,1719775562518.0,1719775559676.0,1719775865801.0,1719775618914.0,1719775600470.0,1719775608264.0,1719775558597.0,1719776152327.0,1719776363329.0,1719776175597.0,1719776058745.0,1719776398842.0,1719776107690.0,1719775811368.0,1719775558697.0,1719775600469.0,1719775562517.0,1719776058745.0,1719775811367.0,1719775608264.0,1719775618913.0,1719775558696.0,1719776175596.0,1719776398841.0,1719776363327.0,1719776107689.0,1719776410539.0,1719776152326.0,1719775865801.0,1719775559675.0,37951.0,2841.0,192944.0,192453.0,7794.0,10649.0,99.0,23269.0,35512.0,187730.0,48944.0,11697.0,44636.0,54433.0,978.0,1719775878433.0,1719775630875.0,1719775821706.0,1719776058744.0,1719775811367.0,1719775865801.0,44095.0,0.7243268316849835,12632.0,7226.0,4657.0,2081.177940400844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7173.0
1069,True,True,True,True,4.0,1.0,1.0,6.0,6.0,6.0,7.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,6.0,56.0,58.0,45.0,0.6666666666666666,0.6373626373626373,0.6428571428571429,N,5.0,"I am unfamiliar with the ""word chain game"" so I am hoping I did it right. I just typed in what word came into my mind next, based on images I had going on, and looking at the keyboard and thinking of words that begin with whichever letter I decided to look at.",equal,sound,"If you write words that you have previously read , such as the ones in the story.","I felt like i had more words to choose from that weren't previously on my mind, after reading the story.",5.0,intentional,"I was still thinking about the story, and also looking at the keyboard and having words pop into my head.",5.0,3.0,5.0,5.0,6.0,2.0,3.0,4.0,"I didn't feel as much that I was pulling words out of my hat-mind, so much in the second game than I did in the first round. I had a vivd story I just read, so those images were still fresh in my mind, and came to me first.",USA,13:51,35-39,F,Right,Y,,Y,,White,0,N,2,5,N,,6.0,,,0.0,,1719941582152.0,1719941579775.0,1719941973026.0,1719941690658.0,1719941594642.0,1719941603339.0,1719941578476.0,1719942297171.0,1719942601054.0,1719942324208.0,1719942163245.0,1719942677258.0,1719942248779.0,1719941912647.0,1719941578610.0,1719941594641.0,1719941582148.0,1719942163244.0,1719941912646.0,1719941603338.0,1719941690657.0,1719941578608.0,1719942324207.0,1719942677254.0,1719942601050.0,1719942248777.0,1719942688982.0,1719942297169.0,1719941973026.0,1719941579774.0,12489.0,2373.0,190218.0,221988.0,8696.0,87318.0,132.0,27036.0,76200.0,276842.0,85532.0,11724.0,48390.0,60379.0,1164.0,1719941981950.0,1719941731046.0,1719941922961.0,1719942163243.0,1719941912646.0,1719941973026.0,50065.0,0.6310828408191971,8924.0,10685.0,10685.0,3635.2027777777776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7099.0
1034,True,True,True,True,4.0,1.0,1.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,5.0,2.0,5.0,3.0,5.0,6.0,55.0,58.0,44.0,0.6547619047619048,0.6373626373626373,0.6285714285714286,N,6.0,I simply tried to remember the sequence of the story and tried to type out the words,meaning,equal,I think the experiment is trying to judge how one seems to think of words systematically on a normal day and after reading a story to see how much the story affects our choice of words,"After reading the story, most of the words i came up with were either directly from the story, or closely related to words from the story.",5.0,intentional,"I tried to reflect on the story to type out words from the story. Occasionally, i typed out other words that related to these words.",5.0,5.0,3.0,5.0,6.0,4.0,5.0,1.0,There was no other changes asides the one already mentioned,USA,09:01,25-29,M,Right,Y,,Y,,White,1,N,5,4,N,,6.0,,,0.0,,1719841208606.0,1719841203498.0,1719841588511.0,1719841279425.0,1719841247827.0,1719841256100.0,1719841199913.0,1719841940737.0,1719842487759.0,1719841972583.0,1719841794863.0,1719842576919.0,1719841862789.0,1719841509903.0,1719841200581.0,1719841247826.0,1719841208605.0,1719841794861.0,1719841509902.0,1719841256099.0,1719841279424.0,1719841200576.0,1719841972582.0,1719842576916.0,1719842487756.0,1719841862787.0,1719842589820.0,1719841940735.0,1719841588511.0,1719841203496.0,39220.0,5107.0,206350.0,230477.0,8272.0,23324.0,663.0,31845.0,89157.0,515173.0,67924.0,12901.0,77946.0,78608.0,2915.0,1719841599971.0,1719841327833.0,1719841527183.0,1719841794861.0,1719841509902.0,1719841588511.0,61328.0,0.3046161993672523,11460.0,38179.0,38179.0,4669.924814179531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8754.0
1035,True,True,False,False,2.0,0.5,1.0,7.0,1.0,7.0,7.0,7.0,4.0,3.0,7.0,4.0,4.0,1.0,2.0,7.0,54.0,61.0,45.0,0.6428571428571429,0.6703296703296703,0.6428571428571429,N,4.0,Rhymes & story flow,sound,equal,Memory? No Idea,No differences,4.0,neither,The story had no bearing on the words I selected in the word game.,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,I felt no significant changes.,USA,06:50,30-34,M,Right,Y,,Y,,White,1,N,2,10,N,,7.0,,None. Thank you.,0.0,,1719840857659.0,1719840852932.0,1719841153364.0,1719840904751.0,1719840883792.0,1719840889786.0,1719840851247.0,1719841545774.0,1719841734172.0,1719841578528.0,1719841343186.0,1719841790668.0,1719841497518.0,1719841101172.0,1719840851395.0,1719840883791.0,1719840857658.0,1719841343184.0,1719841101171.0,1719840889785.0,1719840904751.0,1719840851393.0,1719841578526.0,1719841790666.0,1719841734168.0,1719841497517.0,1719841808802.0,1719841545772.0,1719841153363.0,1719840852930.0,26132.0,4726.0,189820.0,196420.0,5993.0,14965.0,146.0,32752.0,56494.0,155640.0,154331.0,18134.0,48254.0,52191.0,1535.0,1719841161565.0,1719840920753.0,1719841111238.0,1719841343184.0,1719841101170.0,1719841153363.0,42125.0,0.6924103946186146,8202.0,14602.0,14602.0,4281.021533613445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4234.0
1036,False,True,True,False,2.0,0.5,1.0,7.0,4.0,7.0,5.0,5.0,5.0,1.0,6.0,4.0,4.0,1.0,7.0,7.0,58.0,63.0,44.0,0.6904761904761905,0.6923076923076923,0.6285714285714286,N,5.0,"At first, I was using words that made sense to each other as it went on.",none,meaning,How quickly to come up with different words that doesn't repeat,Only difference is that before I created a story but after I went the random route,4.0,neither,I was coming up with words that relate to each other. The story beforehand didn't really factor into how I played the word game after reading the story.,3.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,The experience felt pretty straightforward. I enjoyed the word chaining game. I didn't feel any specific change outside of the changing the strategy of putting together a story before hand and then going random the second time.,USA,10:19,35-39,M,Right,Y,,Y,,Black,1,N,3,8,N,,7.0,,,0.0,,1719842450922.0,1719842448730.0,1719842776375.0,1719842513744.0,1719842454970.0,1719842459538.0,1719842447522.0,1719843146405.0,1719843471683.0,1719843179443.0,1719842978858.0,1719843523937.0,1719843091902.0,1719842707578.0,1719842447619.0,1719842454969.0,1719842450921.0,1719842978857.0,1719842707578.0,1719842459537.0,1719842513743.0,1719842447619.0,1719843179443.0,1719843523936.0,1719843471682.0,1719843091901.0,1719843532568.0,1719843146404.0,1719842776375.0,1719842448729.0,4047.0,2191.0,202482.0,193834.0,4567.0,54205.0,97.0,33038.0,52253.0,292239.0,113043.0,8631.0,54502.0,68797.0,1110.0,1719842796918.0,1719842527295.0,1719842719649.0,1719842978857.0,1719842707578.0,1719842776375.0,56726.0,0.8354485236022778,20543.0,11344.0,8487.0,3222.7805944055945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6521.0
1070,False,True,True,True,3.0,0.75,1.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,3.0,7.0,60.0,66.0,50.0,0.7142857142857143,0.7252747252747253,0.7142857142857143,N,4.0,I tried to think of other words that were related to the last word or perhaps used similar letters. I also looked around my room to get inspiration to start a different word chain.,meaning,meaning,My guess is it has something to do with short term memory.,I felt that it was harder to come up with words because I had already exhausted most of my immediate surroundings that I was using to start word chains.,3.0,unintentional,"When I was trying to think of a word, lingering in the back of my head was the story. I thought it a bit funny and I could see the man and the light, though they weren't very vivid just an outline. Thinking back, the story may have made me perform less well on the second word chain game.",5.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,"Like I said in my previous response, I found it more difficult to focus on coming up with a word to use. I think I started with lights and dim, but after a bit I was drawing blanks. I think the story may have lingered in my mind and distracted me a bit, but I wouldn't say I was tired or bored due to the story.",USA,13:26,25-29,M,Right,Y,,Y,,White,1,N,2,7,N,,7.0,,,0.0,,1719943625444.0,1719943621035.0,1719943921694.0,1719943669487.0,1719943640909.0,1719943656619.0,1719943619558.0,1719944308074.0,1719944784752.0,1719944351791.0,1719944109909.0,1719944839063.0,1719944261369.0,1719943869814.0,1719943620102.0,1719943640909.0,1719943625443.0,1719944109908.0,1719943869814.0,1719943656619.0,1719943669487.0,1719943620102.0,1719944351790.0,1719944839063.0,1719944784731.0,1719944261369.0,1719944850089.0,1719944308073.0,1719943921694.0,1719943621035.0,15465.0,4408.0,188214.0,200327.0,15710.0,12868.0,544.0,43716.0,54311.0,432940.0,151460.0,11026.0,46704.0,51880.0,933.0,1719943928442.0,1719943688065.0,1719943875717.0,1719944109908.0,1719943869814.0,1719943921694.0,45977.0,0.7377438548774528,6748.0,6696.0,6215.0,2684.734724940204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5040.0
1037,True,True,True,True,4.0,1.0,1.0,6.0,1.0,7.0,7.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,6.0,6.0,58.0,61.0,46.0,0.6904761904761905,0.6703296703296703,0.6571428571428571,N,6.0,"I focused on words that had common ending like ""e"", ""n"", and ""t"" which provided more options for the next word, making it easier to continue the chain. I also used everyday common words.",meaning,meaning,The experiment aimed to measure participants' ability to maintain a chain of related words while employing strategies such as anticipating common endings and simplifying word choices.,"Before reading the story, playing the word chain game was more focused on maintaining a sequence of words without specific context. After reading the story, there was a heightened awareness of the importance of paying attention to details and avoiding assumptions, as highlighted by the oversight with the dimmable light bulb. This led to a more strategic approach in selecting words that could relate to everyday situations and potential oversights, enhancing the depth and relevance of the game.",5.0,unintentional,"The story came to mind intentionally while playing the word chain game because it illustrated how a simple oversight (the dimmable light setting) had significant consequences on daily life. This made me more mindful of how small details and overlooked factors can impact outcomes, including in the context of choosing words that fit into a sequence. It prompted me to consider the broader implications of oversight and attention to detail, enriching the game experience with a deeper level of strategic thinking.",5.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,"Reading the story about the dimmable light bulb highlighted the impact of small oversights on daily life, prompting greater awareness of attention to detail. This awareness influenced my approach to activities like playing the word chain game, where I became more mindful of selecting words that related to practical scenarios and considering the broader implications of oversight.",USA,07:47,25-29,M,Right,Y,,Y,,Black,1,N,4,6,N,,7.0,,,31491.0,,1719842341884.0,1719842339596.0,1719842848549.0,1719842391370.0,1719842348956.0,1719842363542.0,1719842335899.0,1719843846213.0,1719845149286.0,1719844029822.0,1719843247122.0,1719845324540.0,1719843586428.0,1719842664230.0,1719842336556.0,1719842348955.0,1719842341883.0,1719843247120.0,1719842664230.0,1719842363541.0,1719842391369.0,1719842336554.0,1719844029820.0,1719845324537.0,1719845149281.0,1719843586424.0,1719845355668.0,1719843846211.0,1719842848549.0,1719842339594.0,7071.0,2287.0,398571.0,272860.0,14585.0,27827.0,655.0,183607.0,175251.0,1119459.0,339302.0,31128.0,259783.0,184319.0,3038.0,1719843063540.0,1719842477823.0,1719842698390.0,1719843247120.0,1719842664229.0,1719842848549.0,150159.0,0.7163104591728435,214991.0,27501.0,19279.0,6412.166069295101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22032.0,0.0,0.0,9459.0,0.0,0.0,1,8,43118.0
