participantID,word_text,word_count,word_time,word_key_onsets,word_key_chars,word_key_codes,timestamp,timestamp_absolute,word_double_press_count,story_relatedness
1323,speaker,46,4783,"[2143, 320, 96, 1440, 272, 129, 111, 272]","['S', 'P', 'E', 'A', 'K', 'E', 'R', '\r']","[83, 80, 69, 65, 75, 69, 82, 13]",181489,1707240663328,0,3.272727272727273
1324,night,0,5855,"[3086, 440, 995, 195, 310, 829]","['N', 'I', 'G', 'H', 'T', '\r']","[78, 73, 71, 72, 84, 13]",5860,1707240687543,0,5.1
1324,jug,1,7697,"[2079, 267, 694, 3173, 679, 804]","['J', 'U', 'D', '\x08', 'G', '\r']","[74, 85, 68, 8, 71, 13]",13561,1707240695244,1,1.8
1324,just,2,3749,"[1419, 220, 834, 459, 817]","['J', 'U', 'S', 'T', '\r']","[74, 85, 83, 84, 13]",17315,1707240698998,0,3.0
1324,kind,3,5264,"[1363, 264, 550, 816, 2270]","['K', 'I', 'N', 'D', '\r']","[75, 73, 78, 68, 13]",22582,1707240704265,1,2.6
1324,milk,4,4509,"[1774, 510, 281, 1049, 895]","['M', 'I', 'L', 'K', '\r']","[77, 73, 76, 75, 13]",27096,1707240708779,0,2.5714285714285716
1324,nice,5,5918,"[1535, 575, 1729, 366, 1713]","['N', 'I', 'C', 'E', '\r']","[78, 73, 67, 69, 13]",33016,1707240714699,1,1.9
1324,knight,6,4902,"[1274, 484, 423, 727, 240, 418, 1336]","['K', 'N', 'I', 'G', 'H', 'T', '\r']","[75, 78, 73, 71, 72, 84, 13]",37919,1707240719602,0,1.2
1324,real,7,5412,"[2609, 231, 528, 1474, 570]","['R', 'E', 'A', 'L', '\r']","[82, 69, 65, 76, 13]",43336,1707240725019,0,3.2
1324,bug,8,5399,"[2366, 1051, 1001, 981]","['B', 'U', 'G', '\r']","[66, 85, 71, 13]",48741,1707240730424,1,1.3
1324,pint,9,3709,"[1135, 662, 615, 496, 801]","['P', 'I', 'N', 'T', '\r']","[80, 73, 78, 84, 13]",52459,1707240734142,0,2.4
1324,little,10,8212,"[1152, 418, 729, 186, 412, 729, 1500, 622, 2464]","['L', 'I', 'T', 'T', 'L', 'R', '\x08', 'E', '\r']","[76, 73, 84, 84, 76, 82, 8, 69, 13]",60678,1707240742361,0,3.1
1324,xray,11,5175,"[2507, 506, 533, 613, 1016]","['X', 'R', 'A', 'Y', '\r']","[88, 82, 65, 89, 13]",65859,1707240747542,1,
1324,every,12,4056,"[1787, 507, 277, 202, 347, 936]","['E', 'V', 'E', 'R', 'Y', '\r']","[69, 86, 69, 82, 89, 13]",69920,1707240751603,0,2.4
1324,hipe,13,6148,"[1885, 1430, 978, 896, 959]","['H', 'I', 'P', 'E', '\r']","[72, 73, 80, 69, 13]",76071,1707240757754,0,2.0
1324,cream,14,7890,"[3726, 1495, 233, 536, 765, 1135]","['C', 'R', 'E', 'A', 'M', '\r']","[67, 82, 69, 65, 77, 13]",83968,1707240765651,1,1.8
1324,drive,15,5547,"[2448, 429, 686, 695, 392, 896]","['D', 'R', 'I', 'V', 'E', '\r']","[68, 82, 73, 86, 69, 13]",89522,1707240771205,1,5.619047619047619
1324,tool,16,5300,"[3047, 1123, 188, 280, 662]","['T', 'O', 'O', 'L', '\r']","[84, 79, 79, 76, 13]",94824,1707240776507,1,2.6
1324,pool,17,2717,"[1317, 261, 156, 401, 582]","['P', 'O', 'O', 'L', '\r']","[80, 79, 79, 76, 13]",97556,1707240779239,0,1.3
1324,stool,18,7980,"[1309, 637, 619, 189, 277, 7, 2693, 2249]","['S', 'T', 'O', 'O', 'L', 'O', '\x08', '\r']","[83, 84, 79, 79, 76, 79, 8, 13]",105541,1707240787224,0,1.6
1324,weekend,19,7681,"[2474, 410, 159, 614, 679, 558, 522, 2265]","['W', 'E', 'E', 'K', 'E', 'N', 'D', '\r']","[87, 69, 69, 75, 69, 78, 68, 13]",113225,1707240794908,0,3.0
1324,after,20,4988,"[2501, 670, 465, 265, 212, 875]","['A', 'F', 'T', 'E', 'R', '\r']","[65, 70, 84, 69, 82, 13]",118216,1707240799899,0,3.9
1324,roil,21,8989,"[4042, 2746, 261, 476, 1464]","['R', 'O', 'I', 'L', '\r']","[82, 79, 73, 76, 13]",127208,1707240808891,1,
1324,jugs,22,6672,"[3117, 949, 846, 759, 1001]","['J', 'U', 'G', 'S', '\r']","[74, 85, 71, 83, 13]",133883,1707240815566,0,1.5
1324,diver,23,5199,"[2096, 920, 641, 402, 223, 916]","['D', 'I', 'V', 'E', 'R', '\r']","[68, 73, 86, 69, 82, 13]",139090,1707240820773,0,2.0
1324,casket,24,10149,"[4121, 1726, 294, 573, 825, 920, 1690]","['C', 'A', 'S', 'K', 'E', 'T', '\r']","[67, 65, 83, 75, 69, 84, 13]",149244,1707240830927,1,6.086956521739131
1324,meet,25,10131,"[3476, 2528, 205, 2565, 1357]","['M', 'E', 'E', 'T', '\r']","[77, 69, 69, 84, 13]",159384,1707240841067,1,4.4
1324,young,26,7450,"[3854, 1080, 270, 567, 358, 1321]","['Y', 'O', 'U', 'N', 'G', '\r']","[89, 79, 85, 78, 71, 13]",166842,1707240848525,0,4.636363636363637
1324,eccept,27,9947,"[3247, 2239, 545, 405, 697, 754, 2060]","['E', 'C', 'C', 'E', 'P', 'T', '\r']","[69, 67, 67, 69, 80, 84, 13]",176792,1707240858475,1,3.45
1324,aware,28,9382,"[4221, 1204, 362, 413, 209, 2973]","['A', 'W', 'A', 'R', 'E', '\r']","[65, 87, 65, 82, 69, 13]",186179,1707240867862,0,4.15
1325,cactus,0,5589,"[2466, 385, 321, 365, 299, 338, 1415]","['C', 'A', 'C', 'T', 'U', 'S', '\r']","[67, 65, 67, 84, 85, 83, 13]",5591,1707241064980,0,1.3
1325,rose,1,4837,"[1401, 412, 522, 210, 2292]","['R', 'O', 'S', 'E', '\r']","[82, 79, 83, 69, 13]",10429,1707241069818,0,1.9
1325,sleeve,2,4203,"[877, 483, 544, 171, 323, 257, 1548]","['S', 'L', 'E', 'E', 'V', 'E', '\r']","[83, 76, 69, 69, 86, 69, 13]",14633,1707241074022,0,2.2
1325,lake,3,5267,"[2639, 631, 415, 430, 1152]","['L', 'A', 'K', 'E', '\r']","[76, 65, 75, 69, 13]",19901,1707241079290,0,5.75
1325,job,4,4427,"[2828, 414, 272, 913]","['J', 'O', 'B', '\r']","[74, 79, 66, 13]",24329,1707241083718,1,3.4
1325,bush,5,5463,"[2136, 159, 395, 388, 2385]","['B', 'U', 'S', 'H', '\r']","[66, 85, 83, 72, 13]",29794,1707241089183,0,2.4
1325,bear,6,5722,"[3980, 377, 267, 259, 839]","['B', 'E', 'A', 'R', '\r']","[66, 69, 65, 82, 13]",35516,1707241094905,0,1.6
1325,errand,7,5893,"[2677, 183, 161, 462, 463, 347, 1600]","['E', 'R', 'R', 'A', 'N', 'D', '\r']","[69, 82, 82, 65, 78, 68, 13]",41410,1707241100799,0,3.1
1325,club,8,5397,"[1678, 1184, 336, 288, 1911]","['C', 'L', 'U', 'B', '\r']","[67, 76, 85, 66, 13]",46807,1707241106196,0,1.2
1325,grass,9,5597,"[3610, 266, 276, 182, 179, 1084]","['G', 'R', 'A', 'S', 'S', '\r']","[71, 82, 65, 83, 83, 13]",52405,1707241111794,0,2.8
1325,backyard,10,6930,"[2006, 420, 308, 632, 504, 358, 252, 178, 2272]","['B', 'A', 'C', 'K', 'Y', 'A', 'R', 'D', '\r']","[66, 65, 67, 75, 89, 65, 82, 68, 13]",59336,1707241118725,1,5.238095238095238
1325,cookies,11,13880,"[6099, 4821, 782, 415, 206, 97, 209, 420, 207, 624]","['B', '\x08', 'C', 'O', 'O', 'K', 'I', 'E', 'S', '\r']","[66, 8, 67, 79, 79, 75, 73, 69, 83, 13]",73217,1707241132606,0,2.5454545454545454
1325,weight,12,5968,"[4181, 188, 322, 271, 183, 187, 636]","['W', 'E', 'I', 'G', 'H', 'T', '\r']","[87, 69, 73, 71, 72, 84, 13]",79187,1707241138576,1,1.5
1325,picture,13,16949,"[14309, 320, 338, 247, 233, 319, 173, 1010]","['P', 'I', 'C', 'T', 'U', 'R', 'E', '\r']","[80, 73, 67, 84, 85, 82, 69, 13]",96136,1707241155525,0,2.5
1325,football,14,6458,"[2608, 378, 189, 466, 233, 407, 497, 180, 1500]","['F', 'O', 'O', 'T', 'B', 'A', 'L', 'L', '\r']","[70, 79, 79, 84, 66, 65, 76, 76, 13]",102595,1707241161984,0,1.7272727272727273
1325,booster,15,5755,"[1540, 278, 192, 615, 279, 251, 170, 2430]","['B', 'O', 'O', 'S', 'T', 'E', 'R', '\r']","[66, 79, 79, 83, 84, 69, 82, 13]",108352,1707241167741,0,
1325,fishing,16,21811,"[19274, 302, 464, 315, 261, 152, 265, 778]","['F', 'I', 'S', 'H', 'I', 'N', 'G', '\r']","[70, 73, 83, 72, 73, 78, 71, 13]",130164,1707241189553,0,6.25
1325,soap,17,4812,"[2663, 758, 481, 404, 506]","['S', 'O', 'A', 'P', '\r']","[83, 79, 65, 80, 13]",134977,1707241194366,1,1.6428571428571428
1325,blouse,18,6404,"[4555, 344, 233, 242, 352, 193, 485]","['B', 'L', 'O', 'U', 'S', 'E', '\r']","[66, 76, 79, 85, 83, 69, 13]",141382,1707241200771,1,4.6
1325,earth,19,6631,"[4562, 245, 526, 297, 267, 734]","['E', 'A', 'R', 'T', 'H', '\r']","[69, 65, 82, 84, 72, 13]",148014,1707241207403,1,1.9
1325,casket,20,4297,"[2030, 347, 157, 493, 396, 246, 628]","['C', 'A', 'S', 'K', 'E', 'T', '\r']","[67, 65, 83, 75, 69, 84, 13]",152312,1707241211701,1,6.086956521739131
1325,salad,21,6424,"[4249, 210, 367, 628, 243, 727]","['S', 'A', 'L', 'A', 'D', '\r']","[83, 65, 76, 65, 68, 13]",158737,1707241218126,1,1.3
1325,fork,22,4098,"[2056, 368, 405, 378, 891]","['F', 'O', 'R', 'K', '\r']","[70, 79, 82, 75, 13]",162836,1707241222225,0,3.4
1325,farmer,23,7789,"[5751, 309, 269, 372, 378, 162, 548]","['F', 'A', 'R', 'M', 'E', 'R', '\r']","[70, 65, 82, 77, 69, 82, 13]",170625,1707241230014,0,2.1
1325,school,24,36729,"[34933, 238, 455, 289, 138, 194, 482]","['S', 'C', 'H', 'O', 'O', 'L', '\r']","[83, 67, 72, 79, 79, 76, 13]",207355,1707241266744,0,3.25
1326,wood,0,6792,"[5740, 122, 169, 195, 566]","['W', 'O', 'O', 'D', '\r']","[87, 79, 79, 68, 13]",6793,1707241965606,2,3.1
1326,vine,1,5286,"[3669, 163, 114, 503, 837]","['V', 'I', 'N', 'E', '\r']","[86, 73, 78, 69, 13]",12080,1707241970893,1,2.1
1326,leaf,2,1558,"[540, 100, 125, 423, 370]","['L', 'E', 'A', 'F', '\r']","[76, 69, 65, 70, 13]",13640,1707241972453,0,1.7
1326,tree,3,2836,"[1353, 243, 61, 227, 952]","['T', 'R', 'E', 'E', '\r']","[84, 82, 69, 69, 13]",16477,1707241975290,0,4.818181818181818
1326,car,4,3529,"[2559, 96, 184, 690]","['C', 'A', 'R', '\r']","[67, 65, 82, 13]",20007,1707241978820,0,4.826086956521739
1326,truck,5,3214,"[1363, 209, 225, 370, 56, 991]","['T', 'R', 'U', 'C', 'K', '\r']","[84, 82, 85, 67, 75, 13]",23223,1707241982036,0,4.809523809523809
1326,motorcycle,6,4202,"[2271, 98, 170, 123, 101, 259, 135, 348, 225, 207, 265]","['M', 'O', 'T', 'O', 'R', 'C', 'Y', 'C', 'L', 'E', '\r']","[77, 79, 84, 79, 82, 67, 89, 67, 76, 69, 13]",27426,1707241986239,0,1.1
1326,moped,7,3428,"[397, 123, 144, 187, 640, 1937]","['M', 'O', 'P', 'E', 'D', '\r']","[77, 79, 80, 69, 68, 13]",30855,1707241989668,0,2.5
1326,electricity,8,2970,"[446, 75, 124, 266, 185, 186, 138, 142, 142, 132, 229, 905]","['E', 'L', 'E', 'C', 'T', 'R', 'I', 'C', 'I', 'T', 'Y', '\r']","[69, 76, 69, 67, 84, 82, 73, 67, 73, 84, 89, 13]",33826,1707241992639,0,1.6363636363636365
1326,wind,9,2680,"[735, 131, 119, 900, 795]","['W', 'I', 'N', 'D', '\r']","[87, 73, 78, 68, 13]",36507,1707241995320,0,2.7
1326,rain,10,2558,"[497, 194, 144, 100, 1623]","['R', 'A', 'I', 'N', '\r']","[82, 65, 73, 78, 13]",39065,1707241997878,0,1.6
1326,snow,11,2757,"[627, 159, 129, 211, 1631]","['S', 'N', 'O', 'W', '\r']","[83, 78, 79, 87, 13]",41824,1707242000637,0,1.3
1326,temperature,12,4332,"[297, 69, 214, 153, 395, 220, 339, 132, 304, 111, 86, 2012]","['T', 'E', 'M', 'P', 'E', 'R', 'A', 'T', 'U', 'R', 'E', '\r']","[84, 69, 77, 80, 69, 82, 65, 84, 85, 82, 69, 13]",46157,1707242004970,0,2.9047619047619047
1326,road,13,1402,"[538, 235, 131, 185, 313]","['R', 'O', 'A', 'D', '\r']","[82, 79, 65, 68, 13]",47560,1707242006373,0,5.9
1326,highway,14,3600,"[537, 94, 255, 163, 434, 155, 273, 1689]","['H', 'I', 'G', 'H', 'W', 'A', 'Y', '\r']","[72, 73, 71, 72, 87, 65, 89, 13]",51161,1707242009974,0,4.909090909090909
1326,grass,15,2641,"[827, 211, 119, 83, 308, 1093]","['G', 'R', 'A', 'S', 'S', '\r']","[71, 82, 65, 83, 83, 13]",53803,1707242012616,0,2.8
1326,stick,16,2253,"[850, 122, 189, 281, 140, 671]","['S', 'T', 'I', 'C', 'K', '\r']","[83, 84, 73, 67, 75, 13]",56057,1707242014870,0,3.3
1326,sign,17,6907,"[5974, 81, 213, 174, 465]","['S', 'I', 'G', 'N', '\r']","[83, 73, 71, 78, 13]",62964,1707242021777,2,2.2
1326,light,18,4095,"[2239, 141, 187, 163, 235, 1130]","['L', 'I', 'G', 'H', 'T', '\r']","[76, 73, 71, 72, 84, 13]",67060,1707242025873,0,3.230769230769231
1326,street,19,2558,"[610, 236, 199, 75, 192, 366, 880]","['S', 'T', 'R', 'E', 'E', 'T', '\r']","[83, 84, 82, 69, 69, 84, 13]",69619,1707242028432,0,3.272727272727273
1326,interstate,20,5031,"[2285, 106, 111, 141, 112, 247, 126, 116, 145, 420, 1222]","['I', 'N', 'T', 'E', 'R', 'S', 'T', 'A', 'T', 'E', '\r']","[73, 78, 84, 69, 82, 83, 84, 65, 84, 69, 13]",74650,1707242033463,0,2.7
1326,wheels,21,5111,"[3472, 144, 134, 194, 213, 535, 419]","['W', 'H', 'E', 'E', 'L', 'S', '\r']","[87, 72, 69, 69, 76, 83, 13]",79762,1707242038575,0,3.1
1326,tires,22,2679,"[277, 826, 137, 300, 85, 1054]","['T', 'I', 'R', 'E', 'S', '\r']","[84, 73, 82, 69, 83, 13]",82442,1707242041255,0,2.7
1326,table,23,3356,"[2207, 132, 311, 199, 232, 275]","['T', 'A', 'B', 'L', 'E', '\r']","[84, 65, 66, 76, 69, 13]",85799,1707242044612,0,4.095238095238095
1326,chair,24,2266,"[365, 203, 145, 201, 505, 847]","['C', 'H', 'A', 'I', 'R', '\r']","[67, 72, 65, 73, 82, 13]",88066,1707242046879,0,3.64
1326,sofa,25,2582,"[610, 181, 232, 306, 1253]","['S', 'O', 'F', 'A', '\r']","[83, 79, 70, 65, 13]",90649,1707242049462,0,3.090909090909091
1326,couch,26,3679,"[2098, 102, 134, 428, 282, 635]","['C', 'O', 'U', 'C', 'H', '\r']","[67, 79, 85, 67, 72, 13]",94329,1707242053142,0,4.6
1326,cushion,27,2758,"[1129, 101, 188, 123, 274, 213, 306, 424]","['C', 'U', 'S', 'H', 'I', 'O', 'N', '\r']","[67, 85, 83, 72, 73, 79, 78, 13]",97089,1707242055902,0,1.5
1326,pillow,28,3154,"[755, 120, 344, 158, 259, 650, 868]","['P', 'I', 'L', 'L', 'O', 'W', '\r']","[80, 73, 76, 76, 79, 87, 13]",100244,1707242059057,0,2.8
1326,tote,29,1973,"[398, 156, 206, 500, 713]","['T', 'O', 'T', 'E', '\r']","[84, 79, 84, 69, 13]",102217,1707242061030,0,1.4
1326,cable,30,2344,"[1145, 88, 305, 130, 231, 444]","['C', 'A', 'B', 'L', 'E', '\r']","[67, 65, 66, 76, 69, 13]",104562,1707242063375,0,1.2
1326,phone,31,6896,"[1623, 134, 180, 1129, 252, 491, 1747, 266, 155, 153, 242, 524]","['C', 'O', 'R', '\x08', '\x08', '\x08', 'P', 'H', 'O', 'N', 'E', '\r']","[67, 79, 82, 8, 8, 8, 80, 72, 79, 78, 69, 13]",111459,1707242070272,0,5.619047619047619
1326,keyboard,32,2430,"[774, 154, 252, 189, 181, 123, 146, 161, 450]","['K', 'E', 'Y', 'B', 'O', 'A', 'R', 'D', '\r']","[75, 69, 89, 66, 79, 65, 82, 68, 13]",113890,1707242072703,0,2.0
1326,mouse,33,1773,"[434, 170, 198, 262, 124, 585]","['M', 'O', 'U', 'S', 'E', '\r']","[77, 79, 85, 83, 69, 13]",115665,1707242074478,0,1.1
1326,tray,34,3295,"[436, 234, 245, 345, 2035]","['T', 'R', 'A', 'Y', '\r']","[84, 82, 65, 89, 13]",118961,1707242077774,0,1.5
1326,headphone,35,6433,"[2963, 78, 98, 164, 190, 148, 226, 170, 557, 1839]","['H', 'E', 'A', 'D', 'P', 'H', 'O', 'N', 'E', '\r']","[72, 69, 65, 68, 80, 72, 79, 78, 69, 13]",125395,1707242084208,0,1.0
1326,pill,36,8099,"[6970, 113, 344, 198, 474]","['P', 'I', 'L', 'L', '\r']","[80, 73, 76, 76, 13]",133496,1707242092309,0,1.3636363636363635
1326,counter,37,3829,"[398, 110, 125, 274, 187, 299, 95, 2341]","['C', 'O', 'U', 'N', 'T', 'E', 'R', '\r']","[67, 79, 85, 78, 84, 69, 82, 13]",137326,1707242096139,0,1.5
1326,desk,38,2671,"[1099, 194, 111, 246, 1021]","['D', 'E', 'S', 'K', '\r']","[68, 69, 83, 75, 13]",139998,1707242098811,0,1.5
1326,tube,39,2725,"[1203, 160, 294, 369, 699]","['T', 'U', 'B', 'E', '\r']","[84, 85, 66, 69, 13]",142724,1707242101537,0,1.4
1326,bottle,40,4455,"[2902, 113, 185, 168, 143, 235, 709]","['B', 'O', 'T', 'T', 'L', 'E', '\r']","[66, 79, 84, 84, 76, 69, 13]",147180,1707242105993,0,4.55
1326,battery,41,2748,"[738, 73, 310, 150, 193, 103, 449, 732]","['B', 'A', 'T', 'T', 'E', 'R', 'Y', '\r']","[66, 65, 84, 84, 69, 82, 89, 13]",149930,1707242108743,0,1.6
1326,camera,42,2493,"[262, 82, 232, 165, 62, 716, 974]","['C', 'A', 'M', 'E', 'R', 'A', '\r']","[67, 65, 77, 69, 82, 65, 13]",152424,1707242111237,0,1.8
1326,drink,43,1725,"[660, 56, 249, 139, 145, 476]","['D', 'R', 'I', 'N', 'K', '\r']","[68, 82, 73, 78, 75, 13]",154151,1707242112964,0,5.7
1326,soda,44,2364,"[350, 136, 187, 124, 947, 207, 58, 97, 258]","['S', 'O', 'F', 'A', '\x08', '\x08', 'D', 'A', '\r']","[83, 79, 70, 65, 8, 8, 68, 65, 13]",156516,1707242115329,0,1.2
1326,coffee,45,3079,"[1842, 95, 192, 164, 259, 216, 311]","['C', 'O', 'F', 'F', 'E', 'E', '\r']","[67, 79, 70, 70, 69, 69, 13]",159596,1707242118409,0,4.8
1326,water,46,2031,"[250, 148, 209, 176, 138, 1110]","['W', 'A', 'T', 'E', 'R', '\r']","[87, 65, 84, 69, 82, 13]",161628,1707242120441,0,6.52
1326,deer,47,8653,"[2918, 125, 1192, 260, 2815, 280, 157, 495, 411]","['D', 'R', '\x08', '\x08', 'D', 'E', 'E', 'R', '\r']","[68, 82, 8, 8, 68, 69, 69, 82, 13]",170282,1707242129095,1,1.2
1326,meat,48,4373,"[2115, 111, 109, 702, 1336]","['M', 'E', 'A', 'T', '\r']","[77, 69, 65, 84, 13]",174657,1707242133470,0,2.5
1326,bush,49,7038,"[6050, 161, 181, 139, 507]","['B', 'U', 'S', 'H', '\r']","[66, 85, 83, 72, 13]",181696,1707242140509,0,2.4
1327,sure,0,1751,"[1319, 128, 104, 48, 152]","['S', 'U', 'R', 'E', '\r']","[83, 85, 82, 69, 13]",1752,1707241525086,0,2.0
1327,oppose,1,1831,"[1135, 192, 152, 104, 32, 88, 128]","['O', 'P', 'P', 'O', 'S', 'E', '\r']","[79, 80, 80, 79, 83, 69, 13]",3584,1707241526918,0,
1327,night,2,1455,"[991, 56, 120, 104, 72, 112]","['N', 'I', 'G', 'H', 'T', '\r']","[78, 73, 71, 72, 84, 13]",5040,1707241528374,1,5.1
1327,realm,3,1367,"[663, 72, 104, 136, 168, 224]","['R', 'E', 'A', 'L', 'M', '\r']","[82, 69, 65, 76, 77, 13]",6408,1707241529742,0,1.3
1327,darkness,4,4559,"[423, 328, 144, 88, 96, 80, 176, 80, 200, 128, 992, 264, 288, 56, 160, 104, 232, 64, 208, 136, 312]","['A', '\x08', 'D', 'A', 'K', 'R', 'N', 'E', 'S', 'S', '\x10', '$', 'D', 'A', 'R', 'K', 'N', 'E', 'S', 'S', '\r']","[65, 8, 68, 65, 75, 82, 78, 69, 83, 83, 16, 36, 68, 65, 82, 75, 78, 69, 83, 83, 13]",10968,1707241534302,0,4.571428571428571
1327,story,5,2526,"[1393, 151, 120, 129, 453, 280]","['S', 'T', 'O', 'R', 'Y', '\r']","[83, 84, 79, 82, 89, 13]",13495,1707241536829,1,5.2
1327,phone,6,3112,"[786, 328, 128, 153, 401, 157, 156, 476, 97, 119, 73, 238]","['P', 'O', 'N', 'E', '\x08', '\x08', '\x08', 'H', 'O', 'N', 'E', '\r']","[80, 79, 78, 69, 8, 8, 8, 72, 79, 78, 69, 13]",16607,1707241539941,0,5.619047619047619
1327,prone,7,1344,"[368, 168, 441, 80, 62, 225]","['P', 'R', 'O', 'N', 'E', '\r']","[80, 82, 79, 78, 69, 13]",17952,1707241541286,0,2.3636363636363638
1327,condone,8,1568,"[942, 32, 97, 154, 69, 72, 107, 95]","['C', 'O', 'N', 'D', 'O', 'N', 'E', '\r']","[67, 79, 78, 68, 79, 78, 69, 13]",19521,1707241542855,1,
1327,self,9,840,"[367, 105, 79, 144, 145]","['S', 'E', 'L', 'F', '\r']","[83, 69, 76, 70, 13]",20361,1707241543695,0,3.3
1327,assist,10,1993,"[438, 194, 142, 24, 904, 95, 195]","['A', 'S', 'S', 'I', 'S', 'T', '\r']","[65, 83, 83, 73, 83, 84, 13]",22354,1707241545688,0,2.8
1327,truck,11,1188,"[391, 175, 104, 184, 80, 254]","['T', 'R', 'U', 'C', 'K', '\r']","[84, 82, 85, 67, 75, 13]",23543,1707241546877,0,4.809523809523809
1327,good,12,912,"[401, 111, 144, 88, 168]","['G', 'O', 'O', 'D', '\r']","[71, 79, 79, 68, 13]",24456,1707241547790,0,1.5
1327,sale,13,1001,"[591, 104, 26, 144, 136]","['S', 'A', 'L', 'E', '\r']","[83, 65, 76, 69, 13]",25457,1707241548791,0,1.3
1327,bacon,14,1216,"[600, 95, 112, 129, 99, 181]","['B', 'A', 'C', 'O', 'N', '\r']","[66, 65, 67, 79, 78, 13]",26673,1707241550007,0,1.5454545454545454
1327,threat,15,2743,"[1567, 302, 136, 170, 81, 175, 312]","['T', 'H', 'R', 'E', 'A', 'T', '\r']","[84, 72, 82, 69, 65, 84, 13]",29417,1707241552751,0,6.4
1327,knife,16,2327,"[775, 176, 65, 472, 263, 194, 155, 227]","['K', 'N', 'O', '\x08', 'I', 'F', 'E', '\r']","[75, 78, 79, 8, 73, 70, 69, 13]",31744,1707241555078,1,2.8
1327,truck,17,1119,"[471, 168, 47, 162, 72, 198]","['T', 'R', 'U', 'C', 'K', '\r']","[84, 82, 85, 67, 75, 13]",32864,1707241556198,0,4.809523809523809
1327,wheel,18,1023,"[255, 200, 119, 128, 112, 209]","['W', 'H', 'E', 'E', 'L', '\r']","[87, 72, 69, 69, 76, 13]",33888,1707241557222,0,2.6
1327,light,19,1000,"[304, 152, 122, 95, 94, 233]","['L', 'I', 'G', 'H', 'T', '\r']","[76, 73, 71, 72, 84, 13]",34888,1707241558222,0,3.230769230769231
1327,lamp,20,1081,"[410, 151, 70, 177, 272]","['L', 'A', 'M', 'P', '\r']","[76, 65, 77, 80, 13]",35969,1707241559303,0,1.3571428571428572
1327,set,21,1079,"[511, 217, 238, 113]","['S', 'E', 'T', '\r']","[83, 69, 84, 13]",37048,1707241560382,0,2.3
1327,gaze,22,1559,"[816, 47, 368, 81, 246]","['G', 'A', 'Z', 'E', '\r']","[71, 65, 90, 69, 13]",38607,1707241561941,0,5.095238095238095
1327,island,23,1385,"[552, 126, 50, 96, 120, 136, 305]","['I', 'S', 'L', 'A', 'N', 'D', '\r']","[73, 83, 76, 65, 78, 68, 13]",39992,1707241563326,0,1.4
1327,murder,24,1329,"[344, 169, 129, 198, 111, 60, 318]","['M', 'U', 'R', 'D', 'E', 'R', '\r']","[77, 85, 82, 68, 69, 82, 13]",41321,1707241564655,0,6.15
1327,sure,25,1613,"[999, 281, 93, 66, 174]","['S', 'U', 'R', 'E', '\r']","[83, 85, 82, 69, 13]",42935,1707241566269,1,2.0
1327,soul,26,1808,"[616, 593, 234, 174, 191]","['S', 'O', 'U', 'L', '\r']","[83, 79, 85, 76, 13]",44744,1707241568078,0,2.5454545454545454
1327,sole,27,759,"[266, 63, 182, 121, 126]","['S', 'O', 'L', 'E', '\r']","[83, 79, 76, 69, 13]",45503,1707241568837,0,1.1
1327,sold,28,994,"[401, 136, 178, 174, 105]","['S', 'O', 'L', 'D', '\r']","[83, 79, 76, 68, 13]",46497,1707241569831,0,
1327,gold,29,1559,"[361, 527, 216, 97, 191, 120, 47]","['S', '\x08', 'G', 'O', 'L', 'D', '\r']","[83, 8, 71, 79, 76, 68, 13]",48056,1707241571390,0,1.4545454545454546
1327,cold,30,887,"[358, 120, 176, 105, 128]","['C', 'O', 'L', 'D', '\r']","[67, 79, 76, 68, 13]",48944,1707241572278,0,4.6
1327,would,31,2025,"[1064, 320, 90, 239, 144, 168]","['W', 'O', 'U', 'L', 'D', '\r']","[87, 79, 85, 76, 68, 13]",50969,1707241574303,0,2.8
1327,wolf,32,904,"[352, 80, 208, 119, 145]","['W', 'O', 'L', 'F', '\r']","[87, 79, 76, 70, 13]",51873,1707241575207,0,1.0
1327,tundra,33,1670,"[835, 116, 72, 192, 224, 87, 144]","['T', 'U', 'N', 'D', 'R', 'A', '\r']","[84, 85, 78, 68, 82, 65, 13]",53543,1707241576877,0,
1327,arctic,34,1504,"[321, 191, 231, 201, 121, 168, 271]","['A', 'R', 'C', 'T', 'I', 'C', '\r']","[65, 82, 67, 84, 73, 67, 13]",55048,1707241578382,0,1.3
1327,sweet,35,1519,"[487, 370, 184, 120, 248, 110]","['S', 'W', 'E', 'E', 'T', '\r']","[83, 87, 69, 69, 84, 13]",56568,1707241579902,0,1.5
1327,candy,36,1743,"[1089, 69, 98, 96, 232, 159]","['C', 'A', 'N', 'D', 'Y', '\r']","[67, 65, 78, 68, 89, 13]",58312,1707241581646,0,1.5454545454545454
1327,suar,37,839,"[182, 120, 274, 111, 152]","['S', 'U', 'A', 'R', '\r']","[83, 85, 65, 82, 13]",59152,1707241582486,0,
1327,surf,38,3057,"[2473, 71, 207, 216, 89]","['S', 'U', 'R', 'F', '\r']","[83, 85, 82, 70, 13]",62210,1707241585544,0,1.6
1327,turf,39,1237,"[494, 120, 105, 383, 135]","['T', 'U', 'R', 'F', '\r']","[84, 85, 82, 70, 13]",63447,1707241586781,0,1.5
